source,report_id,ts_code,sec_name,forecast_years,comparable_years,outside_reference_range_years,cross_year_implied_price_common_range_exists,cross_year_common_lower,cross_year_common_upper,reference_price_exact,missing_input_only,maximum_absolute_point_relative_difference
国信完整已提取原件,AP202310311607036122,603806.SH,福斯特,3,3,0,True,25.07325,25.36175,25.20,False,0.0012698412698412698
国信完整已提取原件,AP202310311607036129,688599.SH,天合光能,3,3,0,True,30.19275,30.56175,30.35,False,0.0030313014827018122
国信完整已提取原件,AP202310311607038079,600395.SH,盘江股份,3,3,0,True,6.04175,6.11875,6.07,False,0.008237232289950576
国信完整已提取原件,AP202310311607038080,601658.SH,邮储银行,3,3,3,True,4.74375,4.87325,4.56,False,0.05570175438596491
国信完整已提取原件,AP202310311607038674,600027.SH,华电国际,3,3,0,True,4.97425,5.01225,4.98,False,0.013855421686746987
国信完整已提取原件,AP202310311607043064,601688.SH,华泰证券,3,0,0,,,,15.56,True,
国信完整已提取原件,AP202310311607043065,601816.SH,京沪高铁,3,3,3,True,5.37775,5.48625,5.01,False,0.09780439121756487
国信完整已提取原件,AP202310311607043066,002352.SZ,顺丰控股,3,3,3,True,40.04525,40.33025,41.00,False,0.02126829268292683
国信完整已提取原件,AP202310311607043071,600030.SH,中信证券,3,3,3,True,21.025,22.275,11.07,False,1.032520325203252
国信完整已提取原件,AP202310311607043074,601995.SH,中金公司,3,3,0,True,36.5475,38.0625,37.34,False,0.012051419389394752
国信完整已提取原件,AP202311011607618455,600522.SH,中天科技,3,3,0,True,14.61175,14.74625,14.64,False,0.006420765027322404
国信完整已提取原件,AP202311011607620274,601818.SH,光大银行,3,3,3,True,2.71875,2.78475,2.95,False,0.07457627118644068
国信完整已提取原件,AP202311011607622155,601872.SH,招商轮船,3,3,0,True,6.35775,6.42875,6.42,False,0.011214953271028037
国信完整已提取原件,AP202311011607623015,002460.SZ,赣锋锂业,3,3,3,True,44.23475,44.41775,45.73,False,0.03525038268095342
国信完整已提取原件,AP202311011607623019,000002.SZ,万科A,3,3,0,True,11.30875,11.51625,11.33,False,0.009708737864077669
国信完整已提取原件,AP202311011607623024,000539.SZ,粤电力A,3,3,0,True,5.27775,5.37725,5.36,False,0.010447761194029851
国信完整已提取原件,AP202311011607623030,600754.SH,锦江酒店,3,3,0,True,32.79975,32.97175,32.85,False,0.004079147640791476
国信完整已提取原件,AP202311011607623031,002607.SZ,中公教育,3,3,1,True,3.95975,4.08625,3.95,False,0.03670886075949367
国信完整已提取原件,AP202311011607623033,000708.SZ,中信特钢,3,3,0,True,14.43825,14.51925,14.51,False,0.007649896623018608
国信完整已提取原件,AP202311011607623040,600900.SH,长江电力,3,3,0,True,22.42775,22.69625,22.57,False,0.0011076650420912715
国信完整已提取原件,AP202311011607624667,300601.SZ,康泰生物,3,3,0,True,30.07725,30.38525,30.33,False,0.005242334322453017
国信完整已提取原件,AP202311011607624670,300122.SZ,智飞生物,3,3,1,True,62.29775,62.47375,62.65,False,0.007629688747007183
国信完整已提取原件,AP202311011607629703,002468.SZ,申通快递,3,3,0,True,9.52425,9.68975,9.57,False,0.006060606060606061
国信完整已提取原件,AP202311011607631064,600132.SH,重庆啤酒,3,3,0,True,78.33225,78.84525,78.50,False,0.0015414012738853503
国信完整已提取原件,AP202311011607667774,601689.SH,拓普集团,3,3,0,True,65.22425,65.55725,65.28,False,0.003125
国信完整已提取原件,AP202311021607911216,002812.SZ,恩捷股份,3,3,0,True,64.66125,65.03625,64.78,False,0.0022074714418030255
国信完整已提取原件,AP202311021607911217,002714.SZ,牧原股份,3,3,3,True,36.06575,36.23575,37.76,False,0.046610169491525424
国信完整已提取原件,AP202311021607911221,603659.SH,璞泰来,3,3,0,True,24.58375,24.89175,24.79,False,0.0022589753933037514
国信完整已提取原件,AP202311021607913162,300442.SZ,润泽科技,3,3,3,True,23.27325,23.51875,22.94,False,0.02144725370531822
国信完整已提取原件,AP202311021607913164,002756.SZ,永兴材料,3,3,0,True,49.83725,49.96525,49.95,False,0.006846846846846847
国信完整已提取原件,AP202311021607914605,600438.SH,通威股份,3,3,0,True,27.10125,27.37625,27.30,False,0.004395604395604396
国信完整已提取原件,AP202311021607915504,601800.SH,中国交建,3,3,0,True,8.00275,8.11125,8.08,False,0.00891089108910891
国信完整已提取原件,AP202311031608297629,000400.SZ,许继电气,3,3,0,True,17.15175,17.35475,17.22,False,0.0040650406504065045
国信完整已提取原件,AP202311031608299532,002050.SZ,三花智控,3,3,0,True,26.6875,27.4125,26.74,False,0.020942408376963352
国信完整已提取原件,AP202311031608329898,600309.SH,万华化学,3,3,0,True,86.93575,87.38475,87.08,False,0.0024345429490124026
国信完整已提取原件,AP202311031608329900,300760.SZ,迈瑞医疗,3,3,0,True,283.28175,283.75875,283.40,False,0.002378263937896965
国信完整已提取原件,AP202311031608340228,600875.SH,东方电气,3,3,0,True,14.81025,14.99025,14.92,False,0.003485254691689008
国信完整已提取原件,AP202311031608354013,601825.SH,沪农商行,3,3,0,True,5.85175,5.97375,5.91,False,0.005076142131979695
国信完整已提取原件,AP202311061609025187,603893.SH,瑞芯微,3,3,0,True,66.61875,67.22975,66.99,False,0.004209583519928347
国信完整已提取原件,AP202311061609025189,600745.SH,闻泰科技,3,3,3,True,45.65125,45.94975,48.92,False,0.0652085036794767
国信完整已提取原件,AP202311061609025192,300274.SZ,阳光电源,3,3,0,True,83.42425,83.89675,83.61,False,0.0028226288721444805
国信完整已提取原件,AP202311061609028212,688036.SH,传音控股,3,3,3,True,125.34375,125.77975,135.33,False,0.07458804404049361
国信完整已提取原件,AP202311071609225555,601138.SH,工业富联,3,3,3,True,14.39775,14.61975,14.75,False,0.017220338983050847
国信完整已提取原件,AP202311071609231596,603288.SH,海天味业,3,3,0,True,37.729725,37.997025,37.94,False,0.0028993147074327886
国信完整已提取原件,AP202311071609231597,688223.SH,晶科能源,3,3,0,True,9.33725,9.44625,9.44,False,0.009745762711864408
国信完整已提取原件,AP202311091609788825,300751.SZ,迈为股份,3,3,0,True,127.99325,128.49225,128.20,False,0.0024960998439937598
国信完整已提取原件,AP202311101609862680,000895.SZ,双汇发展,3,3,0,True,25.73025,26.02125,25.88,False,0.0009273570324574962
国信完整已提取原件,AP202311121609916076,600426.SH,华鲁恒升,3,3,0,True,30.69175,30.82975,30.75,False,0.003902439024390244
国信完整已提取原件,AP202311131609919758,603290.SH,斯达半导,3,3,3,True,198.03375,198.56675,189.80,False,0.04590094836670179
国信完整已提取原件,AP202311131609919761,601088.SH,中国神华,3,3,3,True,29.64625,29.99325,31.10,False,0.042057877813504826
国信完整已提取原件,AP202311231612199568,301308.SZ,江波龙,3,3,3,True,102.83575,103.52475,93.13,False,0.1079136690647482
国信完整已提取原件,AP202311301612756948,603882.SH,金域医学,3,3,3,True,65.48825,65.72925,66.95,False,0.02219566840926064
国信完整已提取原件,AP202312031613220555,600256.SH,广汇能源,3,3,0,True,7.18275,7.29925,7.26,False,0.008264462809917356
国信完整已提取原件,AP202312081613630639,300866.SZ,安克创新,3,3,0,True,86.293525,86.361275,86.36,False,0.00142658638258453
国信完整已提取原件,AP202312141614120385,002050.SZ,三花智控,3,3,0,True,28.23875,28.43425,28.25,False,0.006300884955752212
国信完整已提取原件,AP202312171614434559,002465.SZ,海格通信,3,3,0,True,11.98125,12.21525,12.15,False,0.007736625514403292
国信完整已提取原件,AP202312211614644921,600989.SH,宝丰能源,3,3,3,True,14.23175,14.47125,14.12,False,0.017280453257790367
国信完整已提取原件,AP202312211614653019,000651.SZ,格力电器,3,3,0,True,30.56125,30.98325,30.80,False,0.004155844155844156
国信完整已提取原件,AP202312221614826947,000630.SZ,铜陵有色,3,3,0,True,2.91475,3.01875,2.91,False,0.020618556701030927
国信完整已提取原件,AP202312241614880422,601377.SH,兴业证券,3,3,3,True,5.87225,6.02875,5.78,False,0.03217993079584775
国信完整已提取原件,AP202312281615164078,688041.SH,海光信息,3,3,1,True,70.71775,71.13325,70.48,False,0.009307604994324632
国信完整已提取原件,AP202401021615917258,600519.SH,贵州茅台,3,3,0,True,1723.26675,1726.69575,1726.00,False,0.0019698725376593278
国信完整已提取原件,AP202401021615917259,603369.SH,今世缘,3,3,0,True,48.69225,48.97275,48.75,False,0.0035692307692307694
国信完整已提取原件,AP202401031616128454,000975.SZ,银泰黄金,3,3,0,True,14.87575,15.03625,15.00,False,0.0082
国信完整已提取原件,AP202401081616759925,600066.SH,宇通客车,3,3,0,True,13.29825,13.41775,13.34,False,0.006371814092953523
国信完整已提取原件,AP202401091616859350,300296.SZ,利亚德,3,3,2,True,5.68675,5.77975,5.67,False,0.02821869488536155
国信完整已提取原件,AP202401211617886728,601966.SH,玲珑轮胎,3,3,3,True,20.62125,20.85975,20.41,False,0.017932386085252328
国信完整已提取原件,AP202401211617886731,601689.SH,拓普集团,3,3,3,True,62.58525,62.89125,58.18,False,0.08014781711928498
国信完整已提取原件,AP202401211617888072,600036.SH,招商银行,3,3,3,True,28.459375,28.518525,29.73,False,0.042556340396905486
国信完整已提取原件,AP202401221617913285,300394.SZ,天孚通信,3,3,0,True,91.32375,91.83825,91.60,False,0.0008733624454148472
国信完整已提取原件,AP202401231617946718,601998.SH,中信银行,3,3,0,True,5.56325,5.70625,5.57,False,0.01526032315978456
国信完整已提取原件,AP202401241617999200,688169.SH,石头科技,3,3,0,True,282.78625,284.08875,283.68,False,0.0017449238578680203
国信完整已提取原件,AP202401251618101975,601601.SH,中国太保,3,0,0,,,,21.79,True,
国信完整已提取原件,AP202401291619270621,300308.SZ,中际旭创,3,3,0,True,115.86675,116.39175,115.96,False,0.002242152466367713
国信完整已提取原件,AP202401301619499679,300274.SZ,阳光电源,3,3,0,True,80.36475,80.66625,80.48,False,0.0033548707753479124
国信完整已提取原件,AP202401301619509463,300803.SZ,指南针,3,3,3,True,60.11125,60.27975,45.77,False,0.3276818876993664
国信完整已提取原件,AP202401301619509464,601899.SH,紫金矿业,3,3,0,True,12.14325,12.30875,12.24,False,0.003431372549019608
国信完整已提取原件,AP202401311619782828,300124.SZ,汇川技术,3,3,0,True,54.21375,54.62375,54.44,False,0.0009184423218221896
国信完整已提取原件,AP202402011619994235,300442.SZ,润泽科技,3,3,0,True,19.86075,20.09775,19.88,False,0.00613682092555332
国信完整已提取原件,AP202402011619998935,600754.SH,锦江酒店,3,3,0,True,25.27875,25.34025,25.29,False,0.005852115460656386
国信完整已提取原件,AP202402011619998937,002709.SZ,天赐材料,3,3,0,True,18.57625,18.79375,18.68,False,0.002462526766595289
国信完整已提取原件,AP202402021620068527,600900.SH,长江电力,3,3,0,True,24.02825,24.23625,24.15,False,0.002898550724637681
国信完整已提取原件,AP202402041620552001,002415.SZ,海康威视,3,3,3,True,31.76875,32.04075,31.08,False,0.027992277992277992
国信完整已提取原件,AP202402051620574548,000039.SZ,中集集团,3,3,0,True,8.11425,8.21275,8.16,False,0.08149509803921569
国信完整已提取原件,AP202402071621024101,002463.SZ,沪电股份,3,3,3,True,19.60875,19.79075,22.90,False,0.14192139737991266
国信完整已提取原件,AP202402081621132261,002142.SZ,宁波银行,3,3,0,True,21.15925,21.55125,21.45,False,0.006060606060606061
国信完整已提取原件,AP202402081621132262,002429.SZ,兆驰股份,3,3,3,True,4.68025,4.76775,5.05,False,0.06970297029702971
国信完整已提取原件,AP202402261623572968,300124.SZ,汇川技术,3,3,0,True,61.46625,61.67175,61.61,False,0.0032462262619704593
国信完整已提取原件,AP202402261623592062,000100.SZ,TCL科技,3,3,0,True,4.33125,4.44975,4.42,False,0.01583710407239819
国信完整已提取原件,AP202402271623823187,003816.SZ,中国广核,3,3,2,True,3.90775,3.96675,3.81,False,0.049868766404199474
国信完整已提取原件,AP202402281623989793,600582.SH,天地科技,3,3,0,True,6.57225,6.68525,6.60,False,0.008484848484848486
国信完整已提取原件,AP202402291624092623,688187.SH,时代电气,3,3,3,True,37.80225,38.08325,38.55,False,0.017198443579766538
国信完整已提取原件,AP202403011624905711,601799.SH,星宇股份,3,3,0,True,139.94275,140.49475,140.45,False,0.002534709861160555
国信完整已提取原件,AP202403031625208754,002797.SZ,第一创业,3,3,2,True,5.33925,5.61875,5.77,False,0.058925476603119586
国信完整已提取原件,AP202403031625208755,000725.SZ,京东方A,3,3,0,True,4.08375,4.26075,4.11,False,0.040875912408759124
国信完整已提取原件,AP202403041625215446,601898.SH,中煤能源,3,3,1,True,12.34425,12.52125,12.30,False,0.013333333333333334
国信完整已提取原件,AP202403051625448015,688072.SH,拓荆科技,3,3,0,True,209.37175,210.15575,209.79,False,0.0005148005148005148
国信完整已提取原件,AP202403061625767405,002841.SZ,视源股份,3,3,3,True,39.87225,40.17525,39.50,False,0.01470886075949367
国信完整已提取原件,AP202403071625916763,600926.SH,杭州银行,3,3,0,True,11.00625,11.13525,11.08,False,0.01236462093862816
国信完整已提取原件,AP202403071625927720,600089.SH,特变电工,3,3,0,True,15.54525,15.68225,15.57,False,0.007578676942838793
国信完整已提取原件,AP202403141626726350,000063.SZ,中兴通讯,3,3,0,True,30.06225,30.31075,30.18,False,0.0019880715705765406
国信完整已提取原件,AP202403151626825160,000001.SZ,平安银行,3,3,0,True,10.17875,10.29875,10.23,False,0.008797653958944282
国信完整已提取原件,AP202403151626831126,300059.SZ,东方财富,3,3,0,True,13.56975,13.73225,13.63,False,0.006603081438004402
国信完整已提取原件,AP202403181626958061,000708.SZ,中信特钢,3,3,0,True,15.24825,15.45375,15.32,False,0.003394255874673629
国信完整已提取原件,AP202403181626962947,600315.SH,上海家化,3,3,0,True,19.192475,19.348875,19.24,False,0.0037214137214137215
国信完整已提取原件,AP202403181626971087,300750.SZ,宁德时代,3,3,0,True,180.90875,181.23525,181.00,False,0.003292817679558011
国信完整已提取原件,AP202403191627139724,600309.SH,万华化学,3,3,0,True,78.60375,79.17325,78.99,False,0.0029370806431193823
国信完整已提取原件,AP202403191627215568,601138.SH,工业富联,3,3,0,True,24.90775,25.15125,25.01,False,0.0022391043582566973
国信完整已提取原件,AP202403201627284376,300896.SZ,爱美客,3,3,0,True,352.825725,353.103075,352.91,False,0.00029582613130826554
国信完整已提取原件,AP202403201627309050,601168.SH,西部矿业,3,3,0,True,18.20475,18.45325,18.33,False,0.0008183306055646482
国信完整已提取原件,AP202403201627312051,600660.SH,福耀玻璃,3,3,3,True,43.44975,43.84725,42.35,False,0.03093270365997639
国信完整已提取原件,AP202403221627605351,600176.SH,中国巨石,3,3,3,True,9.92875,10.09625,9.84,False,0.01951219512195122
国信完整已提取原件,AP202403221627606453,600989.SH,宝丰能源,3,3,0,True,15.46875,15.63375,15.60,False,0.006538461538461538
国信完整已提取原件,AP202403221627606457,000786.SZ,北新建材,3,3,3,True,27.59625,27.82875,27.33,False,0.01738016831320893
国信完整已提取原件,AP202403221627608245,601998.SH,中信银行,3,3,0,True,6.22625,6.37025,6.36,False,0.013679245283018868
国信完整已提取原件,AP202403221627608249,600938.SH,中国海油,3,3,0,True,28.25625,28.50175,28.38,False,0.0031360112755461594
国信完整已提取原件,AP202403241628063953,688012.SH,中微公司,3,3,0,True,155.78325,156.30225,155.89,False,0.001988581692218872
国信完整已提取原件,AP202403251628066370,601899.SH,紫金矿业,3,3,0,True,15.27525,15.46425,15.39,False,0.003248862897985705
国信完整已提取原件,AP202403251628069249,601898.SH,中煤能源,3,3,3,True,11.76175,11.94375,11.32,False,0.04946996466431095
国信完整已提取原件,AP202403251628069261,000975.SZ,银泰黄金,3,3,0,True,16.33125,16.57575,16.40,False,0.003902439024390244
国信完整已提取原件,AP202403251628069888,603259.SH,药明康德,3,3,3,True,49.84375,50.16375,47.91,False,0.04558547276142768
国信完整已提取原件,AP202403261628176320,600582.SH,天地科技,3,3,0,True,6.76275,6.85875,6.85,False,0.010802919708029197
国信完整已提取原件,AP202403261628176321,600011.SH,华能国际,3,3,0,True,9.03375,9.19575,9.07,False,0.006615214994487321
国信完整已提取原件,AP202403261628177169,601857.SH,中国石油,3,3,0,True,9.22675,9.37875,9.28,False,0.0047413793103448275
国信完整已提取原件,AP202403261628189467,600036.SH,招商银行,3,3,3,True,30.533775,30.643125,31.35,False,0.024385964912280702
国信完整已提取原件,AP202403271628301475,002648.SZ,卫星化学,3,3,0,True,16.63875,16.73225,16.69,False,0.007249850209706411
国信完整已提取原件,AP202403271628308768,600941.SH,中国移动,3,3,3,True,103.55625,104.09625,105.31,False,0.01566802772766119
国信完整已提取原件,AP202403271628308788,601456.SH,国联证券,3,3,0,True,11.2525,13.0375,11.50,False,0.12
国信完整已提取原件,AP202403271628325456,600050.SH,中国联通,3,3,1,True,4.61475,4.74375,4.58,False,0.027074235807860263
国信完整已提取原件,AP202403281628417500,600600.SH,青岛啤酒,3,3,3,True,84.74375,85.27525,83.76,False,0.015329512893982808
国信完整已提取原件,AP202403281628417508,600030.SH,中信证券,3,3,0,True,19.2225,19.9175,19.60,False,0.02040816326530612
国信完整已提取原件,AP202403281628432943,601088.SH,中国神华,3,3,3,True,37.91375,37.97625,38.84,False,0.027780638516992792
国信完整已提取原件,AP202403281628433508,601818.SH,光大银行,3,3,3,True,3.07925,3.17625,3.36,False,0.07142857142857142
国信完整已提取原件,AP202403281628434247,000333.SZ,美的集团,3,3,0,True,63.58175,63.74375,63.67,False,0.004460499450290561
国信完整已提取原件,AP202403281628443589,601865.SH,福莱特,3,3,0,True,29.03425,29.20375,29.13,False,0.0033642293168554753
国信完整已提取原件,AP202403281628443590,600958.SH,东方证券,3,3,0,True,7.8225,9.0675,8.22,False,0.09002433090024331
国信完整已提取原件,AP202403281628443971,601398.SH,工商银行,3,3,3,True,5.32775,5.42275,5.25,False,0.029714285714285714
国信完整已提取原件,AP202403291629018077,601628.SH,中国人寿,3,0,0,,,,28.13,True,
国信完整已提取原件,AP202403291629018078,002791.SZ,坚朗五金,3,3,0,True,35.96575,36.22975,36.01,False,0.004221049708414329
国信完整已提取原件,AP202403291629018079,600585.SH,海螺水泥,3,3,0,True,22.12125,22.35275,22.16,False,0.005054151624548736
国信完整已提取原件,AP202403291629020938,600690.SH,海尔智家,3,3,0,True,23.754175,23.873875,23.78,False,0.004205214465937763
国信完整已提取原件,AP202403291629020942,601336.SH,新华保险,3,0,0,,,,30.23,True,
国信完整已提取原件,AP202403291629020947,601328.SH,交通银行,3,3,3,True,6.37875,6.43875,6.25,False,0.03456
国信完整已提取原件,AP202403291629025563,601288.SH,农业银行,3,3,3,True,4.23225,4.35675,4.17,False,0.03117505995203837
国信完整已提取原件,AP202403291629026512,601916.SH,浙商银行,3,3,3,True,2.74125,2.77875,2.94,False,0.0727891156462585
国信完整已提取原件,AP202403291629027741,601658.SH,邮储银行,3,3,2,True,4.78825,4.88725,4.76,False,0.02100840336134454
国信完整已提取原件,AP202403291629027743,601888.SH,中国中免,3,3,3,True,83.146875,83.328725,86.18,False,0.03440473427709445
国信完整已提取原件,AP202403291629036030,601995.SH,中金公司,3,3,0,True,31.8525,33.4225,32.04,False,0.02871410736579276
国信完整已提取原件,AP202403291629036032,601688.SH,华泰证券,3,0,0,,,,13.82,True,
国信完整已提取原件,AP202403291629036035,600999.SH,招商证券,3,3,2,True,13.61675,13.74075,13.84,False,0.0157514450867052
国信完整已提取原件,AP202403291629039477,601077.SH,渝农商行,3,3,3,True,4.26075,4.33125,4.65,False,0.08473118279569893
国信完整已提取原件,AP202403291629047605,600547.SH,山东黄金,3,3,0,True,26.08275,26.26825,26.16,False,0.0034403669724770644
国信完整已提取原件,AP202403291629051859,601601.SH,中国太保,3,0,0,,,,22.62,True,
国信完整已提取原件,AP202403291629055818,601166.SH,兴业银行,3,3,0,True,16.16425,16.46475,16.25,False,0.008
国信完整已提取原件,AP202403291629062748,601872.SH,招商轮船,3,3,0,True,7.64725,7.75125,7.71,False,0.0060959792477302205
国信完整已提取原件,AP202403311629186984,600426.SH,华鲁恒升,3,3,0,True,26.03775,26.25825,26.16,False,0.0028669724770642203
国信完整已提取原件,AP202403311629186985,601919.SH,中远海控,3,3,0,True,10.29875,10.48075,10.35,False,0.006956521739130435
国信完整已提取原件,AP202403311629187041,600875.SH,东方电气,3,3,3,True,15.38075,15.56975,15.75,False,0.019428571428571427
国信完整已提取原件,AP202403311629188190,000999.SZ,华润三九,3,3,0,True,51.68025,52.03125,51.89,False,0.0028136442474465213
国信完整已提取原件,AP202403311629188224,002594.SZ,比亚迪,3,3,0,True,211.58125,212.51425,211.98,False,0.0013916407208227192
国信完整已提取原件,AP202404011629192748,600027.SH,华电国际,3,3,2,True,6.71175,6.74975,6.87,False,0.029694323144104803
国信完整已提取原件,AP202404011629192749,600029.SH,南方航空,3,3,0,True,5.59375,5.67525,5.59,False,0.014311270125223614
国信完整已提取原件,AP202404011629192750,002466.SZ,天齐锂业,3,3,0,True,47.79925,48.03975,47.97,False,0.0034604961434229727
国信完整已提取原件,AP202404011629192751,600803.SH,新奥股份,3,3,2,True,19.41375,19.63075,19.36,False,0.010950413223140497
国信完整已提取原件,AP202404011629192752,003816.SZ,中国广核,3,3,0,True,4.00425,4.12075,4.04,False,0.012128712871287129
国信完整已提取原件,AP202404011629192753,601600.SH,中国铝业,3,3,0,True,7.35075,7.50075,7.40,False,0.006756756756756757
国信完整已提取原件,AP202404011629194979,600845.SH,宝信软件,3,3,0,True,37.83825,38.10775,37.95,False,0.0026877470355731225
国信完整已提取原件,AP202404011629194982,001289.SZ,龙源电力,3,3,0,True,18.65025,18.77925,18.73,False,0.004858515750133476
国信完整已提取原件,AP202404011629194983,000895.SZ,双汇发展,3,3,3,True,25.62225,25.82375,26.25,False,0.0224
国信完整已提取原件,AP202404011629194986,601633.SH,长城汽车,3,3,0,True,22.65275,22.94625,22.84,False,0.0024080560420315237
国信完整已提取原件,AP202404011629194988,601988.SH,中国银行,3,3,3,True,3.91375,4.01625,4.40,False,0.10181818181818182
国信完整已提取原件,AP202404011629194998,002465.SZ,海格通信,3,3,0,True,11.05825,11.24125,11.15,False,0.0073542600896860984
国信完整已提取原件,AP202404011629195022,600115.SH,中国东航,3,3,0,True,3.59375,3.64375,3.64,False,0.02142857142857143
国信完整已提取原件,AP202404011629195027,601111.SH,中国国航,3,3,0,True,7.26125,7.41825,7.30,False,0.0064383561643835616
国信完整已提取原件,AP202404011629214430,603899.SH,晨光股份,3,3,0,True,35.83375,36.20925,35.98,False,0.0015564202334630351
国信完整已提取原件,AP202404011629214431,002920.SZ,德赛西威,3,3,0,True,124.35925,124.96875,124.51,False,0.0018070837683720183
国信完整已提取原件,AP202404011629214432,601799.SH,星宇股份,3,3,3,True,139.94275,140.49475,142.00,False,0.013422535211267605
国信完整已提取原件,AP202404011629214433,000039.SZ,中集集团,3,3,3,True,8.94425,9.08725,9.57,False,0.06050156739811912
国信完整已提取原件,AP202404011629216994,002463.SZ,沪电股份,3,3,3,True,30.41475,30.55925,30.18,False,0.013585155732273028
国信完整已提取原件,AP202404021629414421,603993.SH,洛阳钼业,3,3,0,True,8.20725,8.26575,8.25,False,0.010666666666666666
国信完整已提取原件,AP202404021629415772,601390.SH,中国中铁,3,3,0,True,7.09125,7.24175,7.19,False,0.007788595271210014
国信完整已提取原件,AP202404021629415804,601186.SH,中国铁建,3,3,1,True,8.50425,8.64675,8.70,False,0.020689655172413793
国信完整已提取原件,AP202404021629416827,688303.SH,大全能源,3,3,3,True,26.86575,27.14625,27.40,False,0.015328467153284672
国信完整已提取原件,AP202404021629427055,688169.SH,石头科技,3,3,0,True,336.09925,337.35825,336.96,False,0.0018043684710351377
国信完整已提取原件,AP202404021629427057,600026.SH,中远海能,3,3,0,True,16.64075,16.83425,16.73,False,0.002390914524805738
国信完整已提取原件,AP202404021629530791,688009.SH,中国通号,3,3,0,True,5.56625,5.67675,5.64,False,0.008865248226950355
国信完整已提取原件,AP202404031629688757,600754.SH,锦江酒店,3,3,3,True,27.95175,28.20375,27.65,False,0.016998191681735986
国信完整已提取原件,AP202404031629690518,600066.SH,宇通客车,3,3,0,True,20.97375,21.15225,21.04,False,0.003897338403041825
国信完整已提取原件,AP202404031629693346,601618.SH,中国中冶,3,3,2,True,3.31525,3.39075,3.28,False,0.028963414634146343
国信完整已提取原件,AP202404031629697103,002032.SZ,苏泊尔,3,3,3,True,58.37025,58.59375,57.55,False,0.018679409209383144
国信完整已提取原件,AP202404031629773538,600519.SH,贵州茅台,3,3,0,True,1709.02575,1716.00975,1713.99,False,0.0014224120327423148
国信完整已提取原件,AP202404031629779623,600132.SH,重庆啤酒,3,3,3,True,64.35375,64.58375,66.84,False,0.037612208258527825
国信完整已提取原件,AP202404071630032420,000002.SZ,万科A,3,3,0,True,8.09025,8.23875,8.19,False,0.005128205128205128
国信完整已提取原件,AP202404071630032431,000878.SZ,云南铜业,3,3,0,True,14.02625,14.22825,14.14,False,0.0024752475247524753
国信完整已提取原件,AP202404071630032815,002460.SZ,赣锋锂业,3,3,0,True,39.78975,40.01775,39.89,False,0.002857859112559539
国信完整已提取原件,AP202404071630034519,000807.SZ,云铝股份,3,3,0,True,15.11675,15.22725,15.14,False,0.0066050198150594455
国信完整已提取原件,AP202404091630067749,002714.SZ,牧原股份,3,3,0,True,44.80125,45.13925,44.89,False,0.004232568500779683
国信完整已提取原件,AP202404091630070780,000792.SZ,盐湖股份,3,3,0,True,15.98325,16.06925,16.04,False,0.006296758104738154
国信完整已提取原件,AP202404101630101492,300433.SZ,蓝思科技,3,3,0,True,13.76375,13.98475,13.77,False,0.010021786492374727
国信完整已提取原件,AP202404101630101497,002938.SZ,鹏鼎控股,3,3,3,True,22.30275,22.45775,21.60,False,0.03972222222222222
国信完整已提取原件,AP202404101630106080,603885.SH,吉祥航空,3,3,1,True,12.00375,12.11025,12.12,False,0.009900990099009901
国信完整已提取原件,AP202404101630106094,002142.SZ,宁波银行,3,3,0,True,21.07325,21.18375,21.12,False,0.009232954545454546
国信完整已提取原件,AP202404121630172282,000725.SZ,京东方A,3,3,1,True,4.31875,4.35875,4.26,False,0.055868544600938964
国信完整已提取原件,AP202404121630175813,600633.SH,浙数文化,3,3,3,True,10.96875,11.06175,10.46,False,0.060420650095602296
国信完整已提取原件,AP202404141630208288,000400.SZ,许继电气,3,3,0,True,27.05125,27.19575,27.08,False,0.005022156573116691
国信完整已提取原件,AP202404141630208289,000960.SZ,锡业股份,3,3,0,True,16.96175,17.06625,17.01,False,0.0049382716049382715
国信完整已提取原件,AP202404141630209318,300979.SZ,华利集团,3,3,0,True,63.03825,63.37125,63.08,False,0.0038839568801521877
国信完整已提取原件,AP202404151630210772,300454.SZ,深信服,3,3,0,True,57.47925,57.69225,57.62,False,0.003193335647344672
国信完整已提取原件,AP202404151630213902,600827.SH,百联股份,3,3,0,True,8.97075,9.08975,9.02,False,0.00909090909090909
国信完整已提取原件,AP202404151630218975,603806.SH,福斯特,3,3,0,True,25.48575,25.71075,25.62,False,0.00273224043715847
国信完整已提取原件,AP202404161630272085,688041.SH,海光信息,3,3,3,True,73.75725,74.31075,78.66,False,0.059369438087973556
国信完整已提取原件,AP202404161630285872,002837.SZ,英维克,3,3,0,True,28.96075,29.21625,29.10,False,0.0018900343642611684
国信完整已提取原件,AP202404171630392468,600415.SH,小商品城,3,3,0,True,8.361625,8.434125,8.41,False,0.005909631391200951
国信完整已提取原件,AP202404171630392469,000729.SZ,燕京啤酒,3,3,3,True,9.45675,9.67575,9.30,False,0.031612903225806455
国信完整已提取原件,AP202404181630510796,600795.SH,国电电力,3,3,1,True,5.22625,5.36575,5.22,False,0.015517241379310345
国信完整已提取原件,AP202404181630510797,600160.SH,巨化股份,3,3,0,True,23.38875,23.65375,23.57,False,0.004751803139584217
国信完整已提取原件,AP202404191630649191,600309.SH,万华化学,3,3,0,True,86.93325,87.36125,87.21,False,0.003199174406604747
