研报编号,证券代码,公司名称,预测机构,预测目标年度,预测每股收益_原文元每股,研报落款日,较晚公开日期,原文最新总股本_百万股,原件页码,原文预测行
AP202304251585819973,300803.SZ,指南针,国信证券,2024,1.69,2023-04-25,2023-04-25,,1,摊薄每股收益(元) 0.44 0.83 1.20 1.69 2.02
AP202304251585819973,300803.SZ,指南针,国信证券,2025,2.02,2023-04-25,2023-04-25,,1,摊薄每股收益(元) 0.44 0.83 1.20 1.69 2.02
AP202304261585859386,600926.SH,杭州银行,国信证券,2023,2.40,2023-04-26,2023-04-26,,1,摊薄每股收益(元) 1.56 1.97 2.40 2.86 3.33
AP202304261585859386,600926.SH,杭州银行,国信证券,2024,2.86,2023-04-26,2023-04-26,,1,摊薄每股收益(元) 1.56 1.97 2.40 2.86 3.33
AP202304261585859386,600926.SH,杭州银行,国信证券,2025,3.33,2023-04-26,2023-04-26,,1,摊薄每股收益(元) 1.56 1.97 2.40 2.86 3.33
AP202304261585860049,601916.SH,浙商银行,国信证券,2023,0.62,2023-04-26,2023-04-26,,1,摊薄每股收益(元) 0.55 0.56 0.62 0.72 0.82
AP202304261585860049,601916.SH,浙商银行,国信证券,2024,0.72,2023-04-26,2023-04-26,,1,摊薄每股收益(元) 0.55 0.56 0.62 0.72 0.82
AP202304261585860049,601916.SH,浙商银行,国信证券,2025,0.82,2023-04-26,2023-04-26,,1,摊薄每股收益(元) 0.55 0.56 0.62 0.72 0.82
AP202304261585861093,601838.SH,成都银行,国信证券,2023,3.04,2023-04-26,2023-04-26,,1,摊薄每股收益(元) 2.02 2.61 3.04 3.48 3.94
AP202304261585861093,601838.SH,成都银行,国信证券,2024,3.48,2023-04-26,2023-04-26,,1,摊薄每股收益(元) 2.02 2.61 3.04 3.48 3.94
AP202304261585861093,601838.SH,成都银行,国信证券,2025,3.94,2023-04-26,2023-04-26,,1,摊薄每股收益(元) 2.02 2.61 3.04 3.48 3.94
AP202304271585931894,600036.SH,招商银行,国信证券,2023,6.11,2023-04-27,2023-04-27,,1,摊薄每股收益(元) 4.61 5.26 6.11 7.05 8.12
AP202304271585931894,600036.SH,招商银行,国信证券,2024,7.05,2023-04-27,2023-04-27,,1,摊薄每股收益(元) 4.61 5.26 6.11 7.05 8.12
AP202304271585931894,600036.SH,招商银行,国信证券,2025,8.12,2023-04-27,2023-04-27,,1,摊薄每股收益(元) 4.61 5.26 6.11 7.05 8.12
AP202304281586030908,002142.SZ,宁波银行,国信证券,2023,3.92,2023-04-28,2023-04-28,,1,摊薄每股收益(元) 2.85 3.38 3.92 4.52 5.22
AP202304281586030908,002142.SZ,宁波银行,国信证券,2024,4.52,2023-04-28,2023-04-28,,1,摊薄每股收益(元) 2.85 3.38 3.92 4.52 5.22
AP202304281586030908,002142.SZ,宁波银行,国信证券,2025,5.22,2023-04-28,2023-04-28,,1,摊薄每股收益(元) 2.85 3.38 3.92 4.52 5.22
AP202304281586034984,601658.SH,邮储银行,国信证券,2023,0.89,2023-04-28,2023-04-28,,1,摊薄每股收益(元) 0.71 0.79 0.89 0.99 1.10
AP202304281586034984,601658.SH,邮储银行,国信证券,2024,0.99,2023-04-28,2023-04-28,,1,摊薄每股收益(元) 0.71 0.79 0.89 0.99 1.10
AP202304281586034984,601658.SH,邮储银行,国信证券,2025,1.10,2023-04-28,2023-04-28,,1,摊薄每股收益(元) 0.71 0.79 0.89 0.99 1.10
AP202304281586037402,600030.SH,中信证券,国信证券,2023,1.7,2023-04-28,2023-04-28,,1,摊薄每股收益(元) 1.8 1.4 1.7 1.9 2.1
AP202304281586037402,600030.SH,中信证券,国信证券,2024,1.9,2023-04-28,2023-04-28,,1,摊薄每股收益(元) 1.8 1.4 1.7 1.9 2.1
AP202304281586037402,600030.SH,中信证券,国信证券,2025,2.1,2023-04-28,2023-04-28,,1,摊薄每股收益(元) 1.8 1.4 1.7 1.9 2.1
AP202304281586038232,601825.SH,沪农商行,国信证券,2023,1.27,2023-04-28,2023-04-28,,1,摊薄每股收益(元) 1.01 1.14 1.27 1.41 1.56
AP202304281586038232,601825.SH,沪农商行,国信证券,2024,1.41,2023-04-28,2023-04-28,,1,摊薄每股收益(元) 1.01 1.14 1.27 1.41 1.56
AP202304281586038232,601825.SH,沪农商行,国信证券,2025,1.56,2023-04-28,2023-04-28,,1,摊薄每股收益(元) 1.01 1.14 1.27 1.41 1.56
AP202304291586127920,600926.SH,杭州银行,国信证券,2023,2.40,2023-04-27,2023-04-29,,1,摊薄每股收益(元) 1.56 1.97 2.40 2.86 3.33
AP202304291586127920,600926.SH,杭州银行,国信证券,2024,2.86,2023-04-27,2023-04-29,,1,摊薄每股收益(元) 1.56 1.97 2.40 2.86 3.33
AP202304291586127920,600926.SH,杭州银行,国信证券,2025,3.33,2023-04-27,2023-04-29,,1,摊薄每股收益(元) 1.56 1.97 2.40 2.86 3.33
AP202305041586231465,601288.SH,农业银行,国信证券,2023,0.79,2023-04-30,2023-05-04,,1,摊薄每股收益(元) 0.69 0.74 0.79 0.84 0.89
AP202305041586231465,601288.SH,农业银行,国信证券,2024,0.84,2023-04-30,2023-05-04,,1,摊薄每股收益(元) 0.69 0.74 0.79 0.84 0.89
AP202305041586231465,601288.SH,农业银行,国信证券,2025,0.89,2023-04-30,2023-05-04,,1,摊薄每股收益(元) 0.69 0.74 0.79 0.84 0.89
AP202305041586231479,002839.SZ,张家港行,国信证券,2023,0.85,2023-04-30,2023-05-04,,1,摊薄每股收益(元) 0.60 0.73 0.85 0.98 1.09
AP202305041586231479,002839.SZ,张家港行,国信证券,2024,0.98,2023-04-30,2023-05-04,,1,摊薄每股收益(元) 0.60 0.73 0.85 0.98 1.09
AP202305041586231479,002839.SZ,张家港行,国信证券,2025,1.09,2023-04-30,2023-05-04,,1,摊薄每股收益(元) 0.60 0.73 0.85 0.98 1.09
AP202305041586246231,601328.SH,交通银行,国信证券,2023,1.21,2023-05-03,2023-05-04,,1,摊薄每股收益(元) 1.10 1.14 1.21 1.31 1.41
AP202305041586246231,601328.SH,交通银行,国信证券,2024,1.31,2023-05-03,2023-05-04,,1,摊薄每股收益(元) 1.10 1.14 1.21 1.31 1.41
AP202305041586246231,601328.SH,交通银行,国信证券,2025,1.41,2023-05-03,2023-05-04,,1,摊薄每股收益(元) 1.10 1.14 1.21 1.31 1.41
AP202305041586247037,601688.SH,华泰证券,国信证券,2023,1.4,2023-05-04,2023-05-04,,1,摊薄每股收益(元) 1.5 1.2 1.4 1.6 2.0
AP202305041586247037,601688.SH,华泰证券,国信证券,2024,1.6,2023-05-04,2023-05-04,,1,摊薄每股收益(元) 1.5 1.2 1.4 1.6 2.0
AP202305041586247037,601688.SH,华泰证券,国信证券,2025,2.0,2023-05-04,2023-05-04,,1,摊薄每股收益(元) 1.5 1.2 1.4 1.6 2.0
AP202305041586267668,600999.SH,招商证券,国信证券,2023,1.17,2023-05-04,2023-05-04,,1,摊薄每股收益(元) 1.25 0.86 1.17 1.31 1.51
AP202305041586267668,600999.SH,招商证券,国信证券,2024,1.31,2023-05-04,2023-05-04,,1,摊薄每股收益(元) 1.25 0.86 1.17 1.31 1.51
AP202305041586267668,600999.SH,招商证券,国信证券,2025,1.51,2023-05-04,2023-05-04,,1,摊薄每股收益(元) 1.25 0.86 1.17 1.31 1.51
AP202305041586267669,601995.SH,中金公司,国信证券,2023,1.9,2023-05-04,2023-05-04,,1,摊薄每股收益(元) 2.2 1.5 1.9 2.1 2.3
AP202305041586267669,601995.SH,中金公司,国信证券,2024,2.1,2023-05-04,2023-05-04,,1,摊薄每股收益(元) 2.2 1.5 1.9 2.1 2.3
AP202305041586267669,601995.SH,中金公司,国信证券,2025,2.3,2023-05-04,2023-05-04,,1,摊薄每股收益(元) 2.2 1.5 1.9 2.1 2.3
AP202305041586231456,601456.SH,国联证券,国信证券,2023,0.27,2023-04-30,2023-05-05,,1,摊薄每股收益(元) 0.28 0.36 0.27 0.37 0.49
AP202305041586231456,601456.SH,国联证券,国信证券,2024,0.37,2023-04-30,2023-05-05,,1,摊薄每股收益(元) 0.28 0.36 0.27 0.37 0.49
AP202305041586231456,601456.SH,国联证券,国信证券,2025,0.49,2023-04-30,2023-05-05,,1,摊薄每股收益(元) 0.28 0.36 0.27 0.37 0.49
AP202306291591864492,601336.SH,新华保险,国信证券,2023,5.12,2023-06-29,2023-06-29,,1,摊薄每股收益(元) 4.79 3.15 5.12 8.21 11.66
AP202306291591864492,601336.SH,新华保险,国信证券,2024,8.21,2023-06-29,2023-06-29,,1,摊薄每股收益(元) 4.79 3.15 5.12 8.21 11.66
AP202306291591864492,601336.SH,新华保险,国信证券,2025,11.66,2023-06-29,2023-06-29,,1,摊薄每股收益(元) 4.79 3.15 5.12 8.21 11.66
AP202307171592333667,600919.SH,江苏银行,国信证券,2023,2.08,2023-07-17,2023-07-17,,1,摊薄每股收益(元) 1.33 1.72 2.08 2.41 2.68
AP202307171592333667,600919.SH,江苏银行,国信证券,2024,2.41,2023-07-17,2023-07-17,,1,摊薄每股收益(元) 1.33 1.72 2.08 2.41 2.68
AP202307171592333667,600919.SH,江苏银行,国信证券,2025,2.68,2023-07-17,2023-07-17,,1,摊薄每股收益(元) 1.33 1.72 2.08 2.41 2.68
AP202307191592427040,600030.SH,中信证券,国信证券,2023,1.7,2023-07-19,2023-07-19,,1,摊薄每股收益(元) 1.8 1.4 1.7 2.0 2.3
AP202307191592427040,600030.SH,中信证券,国信证券,2024,2.0,2023-07-19,2023-07-19,,1,摊薄每股收益(元) 1.8 1.4 1.7 2.0 2.3
AP202307191592427040,600030.SH,中信证券,国信证券,2025,2.3,2023-07-19,2023-07-19,,1,摊薄每股收益(元) 1.8 1.4 1.7 2.0 2.3
AP202308031593179554,600919.SH,江苏银行,国信证券,2023,2.08,2023-08-03,2023-08-03,,1,摊薄每股收益(元) 1.33 1.72 2.08 2.41 2.68
AP202308031593179554,600919.SH,江苏银行,国信证券,2024,2.41,2023-08-03,2023-08-03,,1,摊薄每股收益(元) 1.33 1.72 2.08 2.41 2.68
AP202308031593179554,600919.SH,江苏银行,国信证券,2025,2.68,2023-08-03,2023-08-03,,1,摊薄每股收益(元) 1.33 1.72 2.08 2.41 2.68
AP202308081593498126,600999.SH,招商证券,国信证券,2023,1.19,2023-08-08,2023-08-08,,1,摊薄每股收益(元) 1.25 0.86 1.19 1.37 1.58
AP202308081593498126,600999.SH,招商证券,国信证券,2024,1.37,2023-08-08,2023-08-08,,1,摊薄每股收益(元) 1.25 0.86 1.19 1.37 1.58
AP202308081593498126,600999.SH,招商证券,国信证券,2025,1.58,2023-08-08,2023-08-08,,1,摊薄每股收益(元) 1.25 0.86 1.19 1.37 1.58
AP202308211595381848,601838.SH,成都银行,国信证券,2023,3.04,2023-08-18,2023-08-21,,1,摊薄每股收益(元) 2.02 2.61 3.04 3.48 3.94
AP202308211595381848,601838.SH,成都银行,国信证券,2024,3.48,2023-08-18,2023-08-21,,1,摊薄每股收益(元) 2.02 2.61 3.04 3.48 3.94
AP202308211595381848,601838.SH,成都银行,国信证券,2025,3.94,2023-08-18,2023-08-21,,1,摊薄每股收益(元) 2.02 2.61 3.04 3.48 3.94
AP202308241595701510,601825.SH,沪农商行,国信证券,2023,1.30,2023-08-24,2023-08-24,,1,摊薄每股收益(元) 1.01 1.14 1.30 1.46 1.60
AP202308241595701510,601825.SH,沪农商行,国信证券,2024,1.46,2023-08-24,2023-08-24,,1,摊薄每股收益(元) 1.01 1.14 1.30 1.46 1.60
AP202308241595701510,601825.SH,沪农商行,国信证券,2025,1.60,2023-08-24,2023-08-24,,1,摊薄每股收益(元) 1.01 1.14 1.30 1.46 1.60
AP202308241595701513,000001.SZ,平安银行,国信证券,2023,2.49,2023-08-24,2023-08-24,,1,摊薄每股收益(元) 1.73 2.20 2.49 2.81 3.17
AP202308241595701513,000001.SZ,平安银行,国信证券,2024,2.81,2023-08-24,2023-08-24,,1,摊薄每股收益(元) 1.73 2.20 2.49 2.81 3.17
AP202308241595701513,000001.SZ,平安银行,国信证券,2025,3.17,2023-08-24,2023-08-24,,1,摊薄每股收益(元) 1.73 2.20 2.49 2.81 3.17
AP202308251595831377,601628.SH,中国人寿,国信证券,2023,1.48,2023-08-24,2023-08-25,,1,摊薄每股收益(元) 1.85 1.19 1.48 1.87 2.09
AP202308251595831377,601628.SH,中国人寿,国信证券,2024,1.87,2023-08-24,2023-08-25,,1,摊薄每股收益(元) 1.85 1.19 1.48 1.87 2.09
AP202308251595831377,601628.SH,中国人寿,国信证券,2025,2.09,2023-08-24,2023-08-25,,1,摊薄每股收益(元) 1.85 1.19 1.48 1.87 2.09
AP202308251595841139,002142.SZ,宁波银行,国信证券,2023,3.89,2023-08-25,2023-08-25,,1,摊薄每股收益(元) 2.85 3.38 3.89 4.42 5.04
AP202308251595841139,002142.SZ,宁波银行,国信证券,2024,4.42,2023-08-25,2023-08-25,,1,摊薄每股收益(元) 2.85 3.38 3.89 4.42 5.04
AP202308251595841139,002142.SZ,宁波银行,国信证券,2025,5.04,2023-08-25,2023-08-25,,1,摊薄每股收益(元) 2.85 3.38 3.89 4.42 5.04
AP202308281595904659,601818.SH,光大银行,国信证券,2023,0.70,2023-08-27,2023-08-28,,1,摊薄每股收益(元) 0.65 0.68 0.70 0.73 0.77
AP202308281595904659,601818.SH,光大银行,国信证券,2024,0.73,2023-08-27,2023-08-28,,1,摊薄每股收益(元) 0.65 0.68 0.70 0.73 0.77
AP202308281595904659,601818.SH,光大银行,国信证券,2025,0.77,2023-08-27,2023-08-28,,1,摊薄每股收益(元) 0.65 0.68 0.70 0.73 0.77
AP202308281595904662,600036.SH,招商银行,国信证券,2023,5.66,2023-08-27,2023-08-28,,1,摊薄每股收益(元) 4.61 5.26 5.66 6.00 6.35
AP202308281595904662,600036.SH,招商银行,国信证券,2024,6.00,2023-08-27,2023-08-28,,1,摊薄每股收益(元) 4.61 5.26 5.66 6.00 6.35
AP202308281595904662,600036.SH,招商银行,国信证券,2025,6.35,2023-08-27,2023-08-28,,1,摊薄每股收益(元) 4.61 5.26 5.66 6.00 6.35
AP202308301596812731,300803.SZ,指南针,国信证券,2023,0.89,2023-08-29,2023-08-30,,1,摊薄每股收益(元) 0.44 0.83 0.89 1.14 1.36
AP202308301596812731,300803.SZ,指南针,国信证券,2024,1.14,2023-08-29,2023-08-30,,1,摊薄每股收益(元) 0.44 0.83 0.89 1.14 1.36
AP202308301596812731,300803.SZ,指南针,国信证券,2025,1.36,2023-08-29,2023-08-30,,1,摊薄每股收益(元) 0.44 0.83 0.89 1.14 1.36
AP202308301596824466,601288.SH,农业银行,国信证券,2023,0.77,2023-08-30,2023-08-30,,1,摊薄每股收益(元) 0.69 0.74 0.77 0.80 0.84
AP202308301596824466,601288.SH,农业银行,国信证券,2024,0.80,2023-08-30,2023-08-30,,1,摊薄每股收益(元) 0.69 0.74 0.77 0.80 0.84
AP202308301596824466,601288.SH,农业银行,国信证券,2025,0.84,2023-08-30,2023-08-30,,1,摊薄每股收益(元) 0.69 0.74 0.77 0.80 0.84
AP202308311596903731,601456.SH,国联证券,国信证券,2023,0.4,2023-08-31,2023-08-31,,1,摊薄每股收益(元) 0.4 0.3 0.4 0.4 0.5
AP202308311596903731,601456.SH,国联证券,国信证券,2024,0.4,2023-08-31,2023-08-31,,1,摊薄每股收益(元) 0.4 0.3 0.4 0.4 0.5
AP202308311596903731,601456.SH,国联证券,国信证券,2025,0.5,2023-08-31,2023-08-31,,1,摊薄每股收益(元) 0.4 0.3 0.4 0.4 0.5
AP202308311596917232,600030.SH,中信证券,国信证券,2023,1.5,2023-08-31,2023-08-31,,1,摊薄每股收益(元) 1.8 1.4 1.5 1.7 1.8
AP202308311596917232,600030.SH,中信证券,国信证券,2024,1.7,2023-08-31,2023-08-31,,1,摊薄每股收益(元) 1.8 1.4 1.5 1.7 1.8
AP202308311596917232,600030.SH,中信证券,国信证券,2025,1.8,2023-08-31,2023-08-31,,1,摊薄每股收益(元) 1.8 1.4 1.5 1.7 1.8
AP202308311596917234,601336.SH,新华保险,国信证券,2023,4.68,2023-08-31,2023-08-31,,1,摊薄每股收益(元) 4.79 3.15 4.68 6.97 8.63
AP202308311596917234,601336.SH,新华保险,国信证券,2024,6.97,2023-08-31,2023-08-31,,1,摊薄每股收益(元) 4.79 3.15 4.68 6.97 8.63
AP202308311596917234,601336.SH,新华保险,国信证券,2025,8.63,2023-08-31,2023-08-31,,1,摊薄每股收益(元) 4.79 3.15 4.68 6.97 8.63
AP202308311596921471,600999.SH,招商证券,国信证券,2023,1.16,2023-08-31,2023-08-31,,1,摊薄每股收益(元) 1.25 0.86 1.16 1.32 1.56
AP202308311596921471,600999.SH,招商证券,国信证券,2024,1.32,2023-08-31,2023-08-31,,1,摊薄每股收益(元) 1.25 0.86 1.16 1.32 1.56
AP202308311596921471,600999.SH,招商证券,国信证券,2025,1.56,2023-08-31,2023-08-31,,1,摊薄每股收益(元) 1.25 0.86 1.16 1.32 1.56
AP202308311596921480,601398.SH,工商银行,国信证券,2023,0.99,2023-08-31,2023-08-31,,1,摊薄每股收益(元) 0.95 0.97 0.99 1.05 1.12
AP202308311596921480,601398.SH,工商银行,国信证券,2024,1.05,2023-08-31,2023-08-31,,1,摊薄每股收益(元) 0.95 0.97 0.99 1.05 1.12
AP202308311596921480,601398.SH,工商银行,国信证券,2025,1.12,2023-08-31,2023-08-31,,1,摊薄每股收益(元) 0.95 0.97 0.99 1.05 1.12
AP202309011597323928,600958.SH,东方证券,国信证券,2023,0.5,2023-08-31,2023-09-01,,1,摊薄每股收益(元) 0.7 0.3 0.5 0.6 0.7
AP202309011597323928,600958.SH,东方证券,国信证券,2024,0.6,2023-08-31,2023-09-01,,1,摊薄每股收益(元) 0.7 0.3 0.5 0.6 0.7
AP202309011597323928,600958.SH,东方证券,国信证券,2025,0.7,2023-08-31,2023-09-01,,1,摊薄每股收益(元) 0.7 0.3 0.5 0.6 0.7
AP202309011597323930,601688.SH,华泰证券,国信证券,2023,1.4,2023-08-31,2023-09-01,,1,摊薄每股收益(元) 1.5 1.2 1.4 1.6 1.9
AP202309011597323930,601688.SH,华泰证券,国信证券,2024,1.6,2023-08-31,2023-09-01,,1,摊薄每股收益(元) 1.5 1.2 1.4 1.6 1.9
AP202309011597323930,601688.SH,华泰证券,国信证券,2025,1.9,2023-08-31,2023-09-01,,1,摊薄每股收益(元) 1.5 1.2 1.4 1.6 1.9
AP202309011597323937,002839.SZ,张家港行,国信证券,2023,0.82,2023-08-31,2023-09-01,,1,摊薄每股收益(元) 0.60 0.73 0.82 0.92 1.02
AP202309011597323937,002839.SZ,张家港行,国信证券,2024,0.92,2023-08-31,2023-09-01,,1,摊薄每股收益(元) 0.60 0.73 0.82 0.92 1.02
AP202309011597323937,002839.SZ,张家港行,国信证券,2025,1.02,2023-08-31,2023-09-01,,1,摊薄每股收益(元) 0.60 0.73 0.82 0.92 1.02
AP202309011597323939,601995.SH,中金公司,国信证券,2023,1.6,2023-09-01,2023-09-01,,1,摊薄每股收益(元) 2.2 1.5 1.6 1.8 1.9
AP202309011597323939,601995.SH,中金公司,国信证券,2024,1.8,2023-09-01,2023-09-01,,1,摊薄每股收益(元) 2.2 1.5 1.6 1.8 1.9
AP202309011597323939,601995.SH,中金公司,国信证券,2025,1.9,2023-09-01,2023-09-01,,1,摊薄每股收益(元) 2.2 1.5 1.6 1.8 1.9
AP202309051597489899,601916.SH,浙商银行,国信证券,2023,0.62,2023-09-04,2023-09-05,,1,摊薄每股收益(元) 0.55 0.56 0.62 0.72 0.82
AP202309051597489899,601916.SH,浙商银行,国信证券,2024,0.72,2023-09-04,2023-09-05,,1,摊薄每股收益(元) 0.55 0.56 0.62 0.72 0.82
AP202309051597489899,601916.SH,浙商银行,国信证券,2025,0.82,2023-09-04,2023-09-05,,1,摊薄每股收益(元) 0.55 0.56 0.62 0.72 0.82
AP202309071598015678,601988.SH,中国银行,国信证券,2023,0.75,2023-09-07,2023-09-07,,1,摊薄每股收益(元) 0.70 0.73 0.75 0.82 0.88
AP202309071598015678,601988.SH,中国银行,国信证券,2024,0.82,2023-09-07,2023-09-07,,1,摊薄每股收益(元) 0.70 0.73 0.75 0.82 0.88
AP202309071598015678,601988.SH,中国银行,国信证券,2025,0.88,2023-09-07,2023-09-07,,1,摊薄每股收益(元) 0.70 0.73 0.75 0.82 0.88
AP202309081598087297,601077.SH,渝农商行,国信证券,2023,1.81,2023-09-07,2023-09-08,,1,摊薄每股收益(元) 1.65 1.72 1.81 1.92 2.04
AP202309081598087297,601077.SH,渝农商行,国信证券,2024,1.92,2023-09-07,2023-09-08,,1,摊薄每股收益(元) 1.65 1.72 1.81 1.92 2.04
AP202309081598087297,601077.SH,渝农商行,国信证券,2025,2.04,2023-09-07,2023-09-08,,1,摊薄每股收益(元) 1.65 1.72 1.81 1.92 2.04
AP202310271605161432,601628.SH,中国人寿,国信证券,2023,1.48,2023-10-27,2023-10-27,,1,摊薄每股收益(元) 1.85 1.19 1.48 1.87 2.09
AP202310271605161432,601628.SH,中国人寿,国信证券,2024,1.87,2023-10-27,2023-10-27,,1,摊薄每股收益(元) 1.85 1.19 1.48 1.87 2.09
AP202310271605161432,601628.SH,中国人寿,国信证券,2025,2.09,2023-10-27,2023-10-27,,1,摊薄每股收益(元) 1.85 1.19 1.48 1.87 2.09
AP202310291605632421,300059.SZ,东方财富,国信证券,2023,0.62,2023-10-28,2023-10-29,,1,摊薄每股收益(元) 0.83 0.64 0.62 0.69 0.81
AP202310291605632421,300059.SZ,东方财富,国信证券,2024,0.69,2023-10-28,2023-10-29,,1,摊薄每股收益(元) 0.83 0.64 0.62 0.69 0.81
AP202310291605632421,300059.SZ,东方财富,国信证券,2025,0.81,2023-10-28,2023-10-29,,1,摊薄每股收益(元) 0.83 0.64 0.62 0.69 0.81
AP202310291605632423,601398.SH,工商银行,国信证券,2023,0.99,2023-10-28,2023-10-29,,1,摊薄每股收益(元) 0.95 0.97 0.99 1.05 1.12
AP202310291605632423,601398.SH,工商银行,国信证券,2024,1.05,2023-10-28,2023-10-29,,1,摊薄每股收益(元) 0.95 0.97 0.99 1.05 1.12
AP202310291605632423,601398.SH,工商银行,国信证券,2025,1.12,2023-10-28,2023-10-29,,1,摊薄每股收益(元) 0.95 0.97 0.99 1.05 1.12
AP202310291605632424,601456.SH,国联证券,国信证券,2023,0.3,2023-10-28,2023-10-29,,1,摊薄每股收益(元) 0.4 0.3 0.3 0.4 0.4
AP202310291605632424,601456.SH,国联证券,国信证券,2024,0.4,2023-10-28,2023-10-29,,1,摊薄每股收益(元) 0.4 0.3 0.3 0.4 0.4
AP202310291605632424,601456.SH,国联证券,国信证券,2025,0.4,2023-10-28,2023-10-29,,1,摊薄每股收益(元) 0.4 0.3 0.3 0.4 0.4
AP202310291605632431,601336.SH,新华保险,国信证券,2023,4.68,2023-10-28,2023-10-29,,1,摊薄每股收益(元) 4.79 3.15 4.68 6.97 8.63
AP202310291605632431,601336.SH,新华保险,国信证券,2024,6.97,2023-10-28,2023-10-29,,1,摊薄每股收益(元) 4.79 3.15 4.68 6.97 8.63
AP202310291605632431,601336.SH,新华保险,国信证券,2025,8.63,2023-10-28,2023-10-29,,1,摊薄每股收益(元) 4.79 3.15 4.68 6.97 8.63
AP202310291605632432,600036.SH,招商银行,国信证券,2023,5.66,2023-10-28,2023-10-29,,1,摊薄每股收益(元) 4.61 5.26 5.66 6.00 6.35
AP202310291605632432,600036.SH,招商银行,国信证券,2024,6.00,2023-10-28,2023-10-29,,1,摊薄每股收益(元) 4.61 5.26 5.66 6.00 6.35
AP202310291605632432,600036.SH,招商银行,国信证券,2025,6.35,2023-10-28,2023-10-29,,1,摊薄每股收益(元) 4.61 5.26 5.66 6.00 6.35
AP202310301605646336,601838.SH,成都银行,国信证券,2023,3.07,2023-10-30,2023-10-30,,1,摊薄每股收益(元) 2.02 2.61 3.07 3.60 4.14
AP202310301605646336,601838.SH,成都银行,国信证券,2024,3.60,2023-10-30,2023-10-30,,1,摊薄每股收益(元) 2.02 2.61 3.07 3.60 4.14
AP202310301605646336,601838.SH,成都银行,国信证券,2025,4.14,2023-10-30,2023-10-30,,1,摊薄每股收益(元) 2.02 2.61 3.07 3.60 4.14
AP202310311606788667,002142.SZ,宁波银行,国信证券,2023,3.81,2023-10-31,2023-10-31,,1,摊薄每股收益(元) 2.85 3.38 3.81 4.25 4.73
