signal_bucket,observation_count,mean_return,median_return,win_rate,standard_deviation,period,outcome,mean_return_bps,median_return_bps,signal
1,3689,-0.0019117103464476534,-0.0018499999999999999,0.025752236378422336,0.0009464282591990398,contaminated_retrospective,etf_execution_next_open_1m_net_base,-19.117103464476536,-18.5,index_lead_etf_3m
2,5150,-0.0019073871207325745,-0.0018499999999999999,0.013592233009708738,0.0007933560876394755,contaminated_retrospective,etf_execution_next_open_1m_net_base,-19.073871207325745,-18.5,index_lead_etf_3m
3,6402,-0.001879189309564494,-0.0018499999999999999,0.01437050921587004,0.0007756686787461166,contaminated_retrospective,etf_execution_next_open_1m_net_base,-18.79189309564494,-18.5,index_lead_etf_3m
4,6695,-0.0018486155531792677,-0.0018499999999999999,0.0140403286034354,0.0007737814907540621,contaminated_retrospective,etf_execution_next_open_1m_net_base,-18.486155531792676,-18.5,index_lead_etf_3m
5,7034,-0.0018581674903436062,-0.0018499999999999999,0.011373329542223486,0.0007494476778280926,contaminated_retrospective,etf_execution_next_open_1m_net_base,-18.581674903436063,-18.5,index_lead_etf_3m
6,6927,-0.0018221852465525779,-0.0018499999999999999,0.01284827486646456,0.0007372441417172736,contaminated_retrospective,etf_execution_next_open_1m_net_base,-18.221852465525778,-18.5,index_lead_etf_3m
7,6872,-0.00183350136229408,-0.0018499999999999999,0.012223515715948778,0.0007569364062066475,contaminated_retrospective,etf_execution_next_open_1m_net_base,-18.3350136229408,-18.5,index_lead_etf_3m
8,6218,-0.0018108710594059141,-0.0018499999999999999,0.016403988420714055,0.0007732073893015099,contaminated_retrospective,etf_execution_next_open_1m_net_base,-18.10871059405914,-18.5,index_lead_etf_3m
9,4942,-0.0018009038031416155,-0.0018499999999999999,0.020032375556454877,0.0008188908221624853,contaminated_retrospective,etf_execution_next_open_1m_net_base,-18.009038031416154,-18.5,index_lead_etf_3m
10,3590,-0.0017397470933227226,-0.0018499999999999999,0.039832869080779945,0.000968781269302854,contaminated_retrospective,etf_execution_next_open_1m_net_base,-17.397470933227225,-18.5,index_lead_etf_3m
1,3689,-0.0025617103464476536,-0.0025,0.01002981837896449,0.0009464282591990398,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-25.617103464476536,-25.0,index_lead_etf_3m
2,5150,-0.0025573871207325745,-0.0025,0.0031067961165048546,0.0007933560876394757,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-25.573871207325745,-25.0,index_lead_etf_3m
3,6402,-0.002529189309564494,-0.0025,0.0029678225554514216,0.0007756686787461168,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-25.29189309564494,-25.0,index_lead_etf_3m
4,6695,-0.0024986155531792676,-0.0025,0.004331590739357729,0.0007737814907540617,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-24.986155531792676,-25.0,index_lead_etf_3m
5,7034,-0.0025081674903436064,-0.0025,0.0025589991470002845,0.0007494476778280925,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-25.081674903436063,-25.0,index_lead_etf_3m
6,6927,-0.002472185246552578,-0.0025,0.0028872527789808,0.0007372441417172731,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-24.721852465525778,-25.0,index_lead_etf_3m
7,6872,-0.0024835013622940797,-0.0025,0.0027648428405122236,0.0007569364062066474,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-24.835013622940796,-25.0,index_lead_etf_3m
8,6218,-0.0024608710594059145,-0.0025,0.004503055644901898,0.0007732073893015101,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-24.608710594059147,-25.0,index_lead_etf_3m
9,4942,-0.0024509038031416156,-0.0025,0.0056657223796034,0.0008188908221624849,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-24.509038031416157,-25.0,index_lead_etf_3m
10,3590,-0.002389747093322723,-0.0025,0.013927576601671309,0.0009687812693028545,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-23.89747093322723,-25.0,index_lead_etf_3m
1,3643,-0.00014099516015471313,-0.00020517029134170528,0.40076859730990944,0.0011712981691575162,contaminated_retrospective,etf_markout_close_3m,-1.4099516015471312,-2.051702913417053,index_lead_etf_3m
2,5106,-0.00012137306339354269,-0.0002046664023511724,0.3889541715628672,0.0009820662016175683,contaminated_retrospective,etf_markout_close_3m,-1.2137306339354268,-2.046664023511724,index_lead_etf_3m
3,6358,-6.944115558893101e-05,0.0,0.41160742371815034,0.0009761766868455471,contaminated_retrospective,etf_markout_close_3m,-0.6944115558893101,0.0,index_lead_etf_3m
4,6649,-1.7160941059754057e-05,0.0,0.4354038201233268,0.0009336191078881379,contaminated_retrospective,etf_markout_close_3m,-0.17160941059754056,0.0,index_lead_etf_3m
5,6986,-9.918963035813058e-06,0.0,0.43758946464357285,0.0009278548214418687,contaminated_retrospective,etf_markout_close_3m,-0.09918963035813058,0.0,index_lead_etf_3m
6,6873,3.423329654003919e-05,0.0,0.45977011494252873,0.0009114428513095462,contaminated_retrospective,etf_markout_close_3m,0.3423329654003919,0.0,index_lead_etf_3m
7,6818,3.9354570834249935e-05,0.0,0.4689058374889997,0.0009330226854003146,contaminated_retrospective,etf_markout_close_3m,0.39354570834249936,0.0,index_lead_etf_3m
8,6163,8.428366606856302e-05,0.0,0.4875872140191465,0.0009480101644987264,contaminated_retrospective,etf_markout_close_3m,0.8428366606856302,0.0,index_lead_etf_3m
9,4882,0.00011056210349234171,0.00020296327201008157,0.5071691929537075,0.0010216091797030685,contaminated_retrospective,etf_markout_close_3m,1.105621034923417,2.0296327201008157,index_lead_etf_3m
10,3543,0.00020708732796349456,0.0002105263157894388,0.5255433248659328,0.0012089027026316338,contaminated_retrospective,etf_markout_close_3m,2.0708732796349456,2.105263157894388,index_lead_etf_3m
1,3610,-7.01301227286353e-05,0.0,0.43518005540166205,0.0013260547030041659,contaminated_retrospective,etf_execution_next_open_3m,-0.701301227286353,0.0,index_lead_etf_3m
2,5084,-7.761386970187228e-05,0.0,0.4266325727773407,0.0011336732151492348,contaminated_retrospective,etf_execution_next_open_3m,-0.7761386970187227,0.0,index_lead_etf_3m
3,6308,-3.229050994775704e-05,0.0,0.44530754597336714,0.001095044966034356,contaminated_retrospective,etf_execution_next_open_3m,-0.3229050994775704,0.0,index_lead_etf_3m
4,6605,4.724088367951504e-06,0.0,0.4554125662376987,0.0010650377511919524,contaminated_retrospective,etf_execution_next_open_3m,0.047240883679515046,0.0,index_lead_etf_3m
5,6949,-1.6881484074580273e-06,0.0,0.44610735357605413,0.001073976387726599,contaminated_retrospective,etf_execution_next_open_3m,-0.01688148407458027,0.0,index_lead_etf_3m
6,6819,4.7486988371189294e-05,0.0,0.4692770200909224,0.0010492470663381955,contaminated_retrospective,etf_execution_next_open_3m,0.4748698837118929,0.0,index_lead_etf_3m
7,6748,2.243986692463711e-05,0.0,0.4633965619442798,0.001059016301034508,contaminated_retrospective,etf_execution_next_open_3m,0.22439866924637109,0.0,index_lead_etf_3m
8,6075,4.822890993697738e-05,0.0,0.47144032921810697,0.0010978144450918392,contaminated_retrospective,etf_execution_next_open_3m,0.4822890993697738,0.0,index_lead_etf_3m
9,4827,5.340596871720983e-05,0.0,0.47441475036254405,0.0011684059381782497,contaminated_retrospective,etf_execution_next_open_3m,0.5340596871720983,0.0,index_lead_etf_3m
10,3498,0.00014883415387505948,0.00020665426741039994,0.5160091480846197,0.0014061147080474254,contaminated_retrospective,etf_execution_next_open_3m,1.4883415387505947,2.0665426741039994,index_lead_etf_3m
1,3610,-2.706510275001147e-05,-2.2925913077009863e-05,0.49085872576177286,0.0012130679359645775,contaminated_retrospective,etf_execution_next_vwap_3m,-0.2706510275001147,-0.22925913077009863,index_lead_etf_3m
2,5084,-2.9117741124844006e-05,-2.8042762750646322e-05,0.48564122738001575,0.0010403068726278018,contaminated_retrospective,etf_execution_next_vwap_3m,-0.29117741124844004,-0.2804276275064632,index_lead_etf_3m
3,6308,-8.14822950435439e-06,6.545155439297012e-06,0.5031705770450222,0.0009990121902692555,contaminated_retrospective,etf_execution_next_vwap_3m,-0.0814822950435439,0.06545155439297012,index_lead_etf_3m
4,6605,2.3531227859415088e-05,2.5290670027322548e-05,0.514004542013626,0.0009714592177197235,contaminated_retrospective,etf_execution_next_vwap_3m,0.23531227859415088,0.2529067002732255,index_lead_etf_3m
5,6949,9.28882458916022e-06,5.2264204348784205e-06,0.5045330263347244,0.0009782105844022113,contaminated_retrospective,etf_execution_next_vwap_3m,0.0928882458916022,0.052264204348784205,index_lead_etf_3m
6,6819,4.4682107453468605e-05,4.147812802934858e-05,0.519870948819475,0.0009627050746835364,contaminated_retrospective,etf_execution_next_vwap_3m,0.44682107453468606,0.4147812802934858,index_lead_etf_3m
7,6748,2.7514675495725945e-05,3.434174679506352e-05,0.5194131594546533,0.0009631812500264507,contaminated_retrospective,etf_execution_next_vwap_3m,0.27514675495725943,0.3434174679506352,index_lead_etf_3m
8,6075,4.3296528792895146e-05,3.072343597931848e-05,0.5180246913580246,0.0010001741602760482,contaminated_retrospective,etf_execution_next_vwap_3m,0.43296528792895145,0.3072343597931848,index_lead_etf_3m
9,4827,4.606027676334002e-05,3.870637053338122e-05,0.5158483530142945,0.0010623897565952725,contaminated_retrospective,etf_execution_next_vwap_3m,0.4606027676334002,0.3870637053338122,index_lead_etf_3m
10,3498,0.00011918911699153,9.751028452620325e-05,0.5408805031446541,0.0012834263011030492,contaminated_retrospective,etf_execution_next_vwap_3m,1.1918911699153,0.9751028452620325,index_lead_etf_3m
1,3610,-0.0019201301227286353,-0.0018499999999999999,0.06952908587257618,0.0013260547030041656,contaminated_retrospective,etf_execution_next_open_3m_net_base,-19.201301227286354,-18.5,index_lead_etf_3m
2,5084,-0.0019276138697018723,-0.0018499999999999999,0.04366640440597954,0.0011336732151492352,contaminated_retrospective,etf_execution_next_open_3m_net_base,-19.276138697018723,-18.5,index_lead_etf_3m
3,6308,-0.0018822905099477572,-0.0018499999999999999,0.04185161699429296,0.0010950449660343561,contaminated_retrospective,etf_execution_next_open_3m_net_base,-18.822905099477573,-18.5,index_lead_etf_3m
4,6605,-0.0018452759116320484,-0.0018499999999999999,0.03981831945495837,0.0010650377511919526,contaminated_retrospective,etf_execution_next_open_3m_net_base,-18.452759116320486,-18.5,index_lead_etf_3m
5,6949,-0.001851688148407458,-0.0018499999999999999,0.04058137861562815,0.001073976387726599,contaminated_retrospective,etf_execution_next_open_3m_net_base,-18.51688148407458,-18.5,index_lead_etf_3m
6,6819,-0.0018025130116288107,-0.0018499999999999999,0.044727965977416045,0.0010492470663381955,contaminated_retrospective,etf_execution_next_open_3m_net_base,-18.025130116288107,-18.5,index_lead_etf_3m
7,6748,-0.001827560133075363,-0.0018499999999999999,0.04030823947836396,0.001059016301034508,contaminated_retrospective,etf_execution_next_open_3m_net_base,-18.27560133075363,-18.5,index_lead_etf_3m
8,6075,-0.0018017710900630225,-0.0018499999999999999,0.04987654320987654,0.0010978144450918392,contaminated_retrospective,etf_execution_next_open_3m_net_base,-18.017710900630224,-18.5,index_lead_etf_3m
9,4827,-0.00179659403128279,-0.0018499999999999999,0.058628547752227055,0.001168405938178249,contaminated_retrospective,etf_execution_next_open_3m_net_base,-17.9659403128279,-18.5,index_lead_etf_3m
10,3498,-0.0017011658461249407,-0.0016433457325896,0.09605488850771869,0.0014061147080474258,contaminated_retrospective,etf_execution_next_open_3m_net_base,-17.011658461249407,-16.433457325896,index_lead_etf_3m
1,3610,-0.0025701301227286353,-0.0025,0.028808864265927978,0.0013260547030041659,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-25.701301227286354,-25.0,index_lead_etf_3m
2,5084,-0.0025776138697018725,-0.0025,0.01730920535011802,0.001133673215149235,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-25.776138697018723,-25.0,index_lead_etf_3m
3,6308,-0.002532290509947757,-0.0025,0.015535827520608751,0.0010950449660343561,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-25.322905099477573,-25.0,index_lead_etf_3m
4,6605,-0.0024952759116320484,-0.0025,0.01514004542013626,0.0010650377511919522,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-24.952759116320482,-25.0,index_lead_etf_3m
5,6949,-0.0025016881484074584,-0.0025,0.015973521369981293,0.0010739763877265994,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-25.016881484074585,-25.0,index_lead_etf_3m
6,6819,-0.0024525130116288107,-0.0025,0.014518257809062912,0.0010492470663381957,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-24.525130116288107,-25.0,index_lead_etf_3m
7,6748,-0.002477560133075363,-0.0025,0.011855364552459988,0.0010590163010345073,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-24.77560133075363,-25.0,index_lead_etf_3m
8,6075,-0.0024517710900630227,-0.0025,0.015473251028806584,0.0010978144450918394,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-24.517710900630227,-25.0,index_lead_etf_3m
9,4827,-0.0024465940312827904,-0.0025,0.02113113735239279,0.0011684059381782497,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-24.465940312827904,-25.0,index_lead_etf_3m
10,3498,-0.0023511658461249406,-0.0022933457325896,0.046883933676386505,0.0014061147080474256,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-23.511658461249407,-22.933457325896,index_lead_etf_3m
1,3583,-0.00015306783929822034,-0.0002051282051283021,0.42087636059168293,0.0014654137155918168,contaminated_retrospective,etf_markout_close_5m,-1.5306783929822034,-2.051282051283021,index_lead_etf_3m
2,5045,-0.00013393513558568296,-0.00020652622883099436,0.4057482656095144,0.0012742918155610287,contaminated_retrospective,etf_markout_close_5m,-1.3393513558568297,-2.0652622883099436,index_lead_etf_3m
3,6269,-6.467806504938142e-05,0.0,0.4359546977189344,0.0012303709425211789,contaminated_retrospective,etf_markout_close_5m,-0.6467806504938142,0.0,index_lead_etf_3m
4,6542,-2.2494779261785893e-05,0.0,0.44558239070620603,0.0011981332515776948,contaminated_retrospective,etf_markout_close_5m,-0.22494779261785894,0.0,index_lead_etf_3m
5,6893,-6.460479236942221e-06,0.0,0.4545190773248223,0.0012054921732938598,contaminated_retrospective,etf_markout_close_5m,-0.06460479236942221,0.0,index_lead_etf_3m
6,6734,4.960261598803444e-05,0.0,0.4781704781704782,0.0011898485638901254,contaminated_retrospective,etf_markout_close_5m,0.49602615988034443,0.0,index_lead_etf_3m
7,6696,5.232422335105818e-05,0.0,0.48536439665471925,0.0012035773239624152,contaminated_retrospective,etf_markout_close_5m,0.5232422335105817,0.0,index_lead_etf_3m
8,6013,9.417896910010002e-05,0.0,0.4912689173457509,0.0012315000688767387,contaminated_retrospective,etf_markout_close_5m,0.9417896910010002,0.0,index_lead_etf_3m
9,4786,0.00010036602112445594,0.0,0.4970748015043878,0.0013198351299303058,contaminated_retrospective,etf_markout_close_5m,1.0036602112445594,0.0,index_lead_etf_3m
10,3464,0.0002326285996926219,0.00021301523300532033,0.5337759815242494,0.0015722640402436824,contaminated_retrospective,etf_markout_close_5m,2.326285996926219,2.1301523300532033,index_lead_etf_3m
1,3549,-9.560487130523966e-05,0.0,0.44068751761059455,0.0016031537492964874,contaminated_retrospective,etf_execution_next_open_5m,-0.9560487130523966,0.0,index_lead_etf_3m
2,5008,-7.208283448966893e-05,0.0,0.4378993610223642,0.0013970814786820468,contaminated_retrospective,etf_execution_next_open_5m,-0.7208283448966892,0.0,index_lead_etf_3m
3,6214,-2.747947914615841e-05,0.0,0.4588027035725781,0.0013429641551067277,contaminated_retrospective,etf_execution_next_open_5m,-0.2747947914615841,0.0,index_lead_etf_3m
4,6478,-2.234857081977533e-06,0.0,0.46619326952763196,0.0013200253810056412,contaminated_retrospective,etf_execution_next_open_5m,-0.02234857081977533,0.0,index_lead_etf_3m
5,6840,-1.1006083582099546e-06,0.0,0.4654970760233918,0.0013137746120945135,contaminated_retrospective,etf_execution_next_open_5m,-0.011006083582099545,0.0,index_lead_etf_3m
6,6681,5.146078855891756e-05,0.0,0.4813650651100135,0.0012850740137582766,contaminated_retrospective,etf_execution_next_open_5m,0.5146078855891756,0.0,index_lead_etf_3m
7,6626,3.6198334603005074e-05,0.0,0.47841835194687593,0.0013184011554242064,contaminated_retrospective,etf_execution_next_open_5m,0.3619833460300507,0.0,index_lead_etf_3m
8,5960,4.581918134371551e-05,0.0,0.47197986577181206,0.0013405065806419243,contaminated_retrospective,etf_execution_next_open_5m,0.45819181343715515,0.0,index_lead_etf_3m
9,4746,5.58821251924432e-05,0.0,0.4835651074589128,0.0014298696531901136,contaminated_retrospective,etf_execution_next_open_5m,0.558821251924432,0.0,index_lead_etf_3m
10,3425,0.00016916335847342665,0.00020986358866736943,0.5197080291970803,0.0017038768542227724,contaminated_retrospective,etf_execution_next_open_5m,1.6916335847342665,2.0986358866736943,index_lead_etf_3m
1,3549,-5.2616284868030226e-05,-5.0412746952610554e-05,0.48379825302902224,0.0015105403165099997,contaminated_retrospective,etf_execution_next_vwap_5m,-0.5261628486803023,-0.5041274695261055,index_lead_etf_3m
2,5008,-2.385313359761657e-05,-1.7172161141776332e-05,0.492611821086262,0.001321976760892258,contaminated_retrospective,etf_execution_next_vwap_5m,-0.23853133597616571,-0.17172161141776332,index_lead_etf_3m
3,6214,-3.5802094251487587e-06,1.167808439117568e-05,0.5057933698101063,0.0012639135321914677,contaminated_retrospective,etf_execution_next_vwap_5m,-0.03580209425148759,0.1167808439117568,index_lead_etf_3m
4,6478,1.6825298388686947e-05,2.578055712698646e-05,0.5101883297313986,0.0012454016706795175,contaminated_retrospective,etf_execution_next_vwap_5m,0.16825298388686946,0.2578055712698646,index_lead_etf_3m
5,6840,1.0173947397073057e-05,2.3849699518296852e-05,0.5118421052631579,0.00123512252018645,contaminated_retrospective,etf_execution_next_vwap_5m,0.10173947397073056,0.23849699518296852,index_lead_etf_3m
6,6681,4.841349018903643e-05,5.610774435726995e-05,0.5195330040413112,0.0012140351333344381,contaminated_retrospective,etf_execution_next_vwap_5m,0.4841349018903643,0.5610774435726995,index_lead_etf_3m
7,6626,4.1240577288138e-05,5.034002244230784e-05,0.5224871717476607,0.0012420226460940892,contaminated_retrospective,etf_execution_next_vwap_5m,0.41240577288138,0.5034002244230784,index_lead_etf_3m
8,5960,4.044430846618596e-05,2.6758933566184417e-05,0.514261744966443,0.0012632367327200355,contaminated_retrospective,etf_execution_next_vwap_5m,0.4044430846618596,0.2675893356618442,index_lead_etf_3m
9,4746,4.8901071981628284e-05,3.562342700680343e-05,0.5134850400337126,0.001346919855311266,contaminated_retrospective,etf_execution_next_vwap_5m,0.48901071981628286,0.3562342700680343,index_lead_etf_3m
10,3425,0.0001406322816606357,0.0001606027652112374,0.5366423357664234,0.0016092500464392671,contaminated_retrospective,etf_execution_next_vwap_5m,1.406322816606357,1.606027652112374,index_lead_etf_3m
1,3549,-0.0019456048713052396,-0.0018499999999999999,0.10453648915187377,0.0016031537492964874,contaminated_retrospective,etf_execution_next_open_5m_net_base,-19.456048713052397,-18.5,index_lead_etf_3m
2,5008,-0.0019220828344896689,-0.0018499999999999999,0.07108626198083066,0.0013970814786820468,contaminated_retrospective,etf_execution_next_open_5m_net_base,-19.220828344896688,-18.5,index_lead_etf_3m
3,6214,-0.0018774794791461583,-0.0018499999999999999,0.06775024139040875,0.0013429641551067275,contaminated_retrospective,etf_execution_next_open_5m_net_base,-18.774794791461584,-18.5,index_lead_etf_3m
4,6478,-0.0018522348570819774,-0.0018499999999999999,0.07070083359061438,0.0013200253810056414,contaminated_retrospective,etf_execution_next_open_5m_net_base,-18.522348570819773,-18.5,index_lead_etf_3m
5,6840,-0.0018511006083582098,-0.0018499999999999999,0.06783625730994151,0.001313774612094514,contaminated_retrospective,etf_execution_next_open_5m_net_base,-18.5110060835821,-18.5,index_lead_etf_3m
6,6681,-0.0017985392114410826,-0.0018499999999999999,0.07034875018709774,0.0012850740137582766,contaminated_retrospective,etf_execution_next_open_5m_net_base,-17.985392114410825,-18.5,index_lead_etf_3m
7,6626,-0.0018138016653969948,-0.0018499999999999999,0.08044068819800784,0.0013184011554242066,contaminated_retrospective,etf_execution_next_open_5m_net_base,-18.13801665396995,-18.5,index_lead_etf_3m
8,5960,-0.0018041808186562843,-0.0018499999999999999,0.07785234899328859,0.0013405065806419245,contaminated_retrospective,etf_execution_next_open_5m_net_base,-18.041808186562843,-18.5,index_lead_etf_3m
9,4746,-0.0017941178748075567,-0.0018499999999999999,0.09481668773704172,0.0014298696531901136,contaminated_retrospective,etf_execution_next_open_5m_net_base,-17.94117874807557,-18.5,index_lead_etf_3m
10,3425,-0.0016808366415265734,-0.0016401364113326304,0.1345985401459854,0.001703876854222772,contaminated_retrospective,etf_execution_next_open_5m_net_base,-16.808366415265734,-16.401364113326306,index_lead_etf_3m
1,3549,-0.00259560487130524,-0.0025,0.05156382079459002,0.0016031537492964879,contaminated_retrospective,etf_execution_next_open_5m_net_stress,-25.956048713052397,-25.0,index_lead_etf_3m
2,5008,-0.002572082834489669,-0.0025,0.034145367412140575,0.0013970814786820474,contaminated_retrospective,etf_execution_next_open_5m_net_stress,-25.72082834489669,-25.0,index_lead_etf_3m
3,6214,-0.0025274794791461585,-0.0025,0.03202446089475378,0.0013429641551067281,contaminated_retrospective,etf_execution_next_open_5m_net_stress,-25.274794791461584,-25.0,index_lead_etf_3m
4,6478,-0.0025022348570819778,-0.0025,0.03102809509107749,0.0013200253810056412,contaminated_retrospective,etf_execution_next_open_5m_net_stress,-25.022348570819776,-25.0,index_lead_etf_3m
5,6840,-0.00250110060835821,-0.0025,0.02894736842105263,0.001313774612094514,contaminated_retrospective,etf_execution_next_open_5m_net_stress,-25.011006083582103,-25.0,index_lead_etf_3m
6,6681,-0.0024485392114410825,-0.0025,0.030384672953150726,0.0012850740137582766,contaminated_retrospective,etf_execution_next_open_5m_net_stress,-24.485392114410825,-25.0,index_lead_etf_3m
7,6626,-0.0024638016653969947,-0.0025,0.03229701177180803,0.001318401155424206,contaminated_retrospective,etf_execution_next_open_5m_net_stress,-24.63801665396995,-25.0,index_lead_etf_3m
8,5960,-0.0024541808186562845,-0.0025,0.035906040268456375,0.0013405065806419247,contaminated_retrospective,etf_execution_next_open_5m_net_stress,-24.541808186562847,-25.0,index_lead_etf_3m
9,4746,-0.0024441178748075567,-0.0025,0.04509060261272651,0.0014298696531901136,contaminated_retrospective,etf_execution_next_open_5m_net_stress,-24.44117874807557,-25.0,index_lead_etf_3m
10,3425,-0.0023308366415265734,-0.0022901364113326306,0.08,0.0017038768542227724,contaminated_retrospective,etf_execution_next_open_5m_net_stress,-23.308366415265734,-22.901364113326306,index_lead_etf_3m
1,3434,-0.0002053942674854815,-0.000212562442617803,0.42574257425742573,0.002043012674663627,contaminated_retrospective,etf_markout_close_10m,-2.0539426748548153,-2.12562442617803,index_lead_etf_3m
2,4858,-0.0001105797541197951,0.0,0.44442157266364757,0.0017996211420176448,contaminated_retrospective,etf_markout_close_10m,-1.105797541197951,0.0,index_lead_etf_3m
3,6020,-5.2846119646316375e-05,0.0,0.45465116279069767,0.0017581910691946544,contaminated_retrospective,etf_markout_close_10m,-0.5284611964631638,0.0,index_lead_etf_3m
4,6260,-1.9216228823607964e-05,0.0,0.46661341853035143,0.001726097389285577,contaminated_retrospective,etf_markout_close_10m,-0.19216228823607964,0.0,index_lead_etf_3m
5,6585,1.2334291856629812e-05,0.0,0.4789673500379651,0.001709693932321197,contaminated_retrospective,etf_markout_close_10m,0.12334291856629812,0.0,index_lead_etf_3m
6,6434,5.075632127535475e-05,0.0,0.4928504818153559,0.001702306687212349,contaminated_retrospective,etf_markout_close_10m,0.5075632127535475,0.0,index_lead_etf_3m
7,6397,3.755687317658207e-05,0.0,0.4846021572612162,0.001692833743840713,contaminated_retrospective,etf_markout_close_10m,0.3755687317658207,0.0,index_lead_etf_3m
8,5710,8.239906806162567e-05,0.0,0.4966725043782837,0.0017391349181344433,contaminated_retrospective,etf_markout_close_10m,0.8239906806162567,0.0,index_lead_etf_3m
9,4540,0.00010835344802098583,0.0,0.49647577092511014,0.001814602404365554,contaminated_retrospective,etf_markout_close_10m,1.0835344802098583,0.0,index_lead_etf_3m
10,3297,0.00027328088210137576,0.00021602937999576355,0.5313921747042766,0.0021785267270187625,contaminated_retrospective,etf_markout_close_10m,2.7328088210137578,2.1602937999576355,index_lead_etf_3m
1,3398,-0.00013057103721722025,-0.00020508613617731264,0.44732195409064157,0.0021341050717727486,contaminated_retrospective,etf_execution_next_open_10m,-1.3057103721722025,-2.0508613617731264,index_lead_etf_3m
2,4816,-6.082102539788402e-05,0.0,0.4638704318936877,0.0018841370541290126,contaminated_retrospective,etf_execution_next_open_10m,-0.6082102539788402,0.0,index_lead_etf_3m
3,5942,-6.735944102981495e-06,0.0,0.4745876809155167,0.0018417515084057587,contaminated_retrospective,etf_execution_next_open_10m,-0.06735944102981495,0.0,index_lead_etf_3m
4,6205,-2.879658303209442e-06,0.0,0.47429492344883156,0.0018082158149561856,contaminated_retrospective,etf_execution_next_open_10m,-0.028796583032094418,0.0,index_lead_etf_3m
5,6536,2.5634562122823504e-05,0.0,0.48087515299877603,0.0017926592744983959,contaminated_retrospective,etf_execution_next_open_10m,0.25634562122823507,0.0,index_lead_etf_3m
6,6365,4.475814903087846e-05,0.0,0.49033778476040846,0.0017756112465146022,contaminated_retrospective,etf_execution_next_open_10m,0.4475814903087846,0.0,index_lead_etf_3m
7,6342,1.5749665657400543e-05,0.0,0.47887101860611797,0.0017756225139042544,contaminated_retrospective,etf_execution_next_open_10m,0.15749665657400544,0.0,index_lead_etf_3m
8,5661,4.813698235051091e-05,0.0,0.4818936583642466,0.001832202723025852,contaminated_retrospective,etf_execution_next_open_10m,0.4813698235051091,0.0,index_lead_etf_3m
9,4492,3.634638630008557e-05,0.0,0.47929652715939447,0.0018845284963920276,contaminated_retrospective,etf_execution_next_open_10m,0.3634638630008557,0.0,index_lead_etf_3m
10,3280,0.00021484798175119667,0.00021394951770958848,0.5213414634146342,0.002273227036642828,contaminated_retrospective,etf_execution_next_open_10m,2.1484798175119666,2.1394951770958848,index_lead_etf_3m
1,3398,-9.069011183128571e-05,-9.555181677489699e-05,0.4826368452030606,0.002063518040955164,contaminated_retrospective,etf_execution_next_vwap_10m,-0.9069011183128571,-0.9555181677489699,index_lead_etf_3m
2,4816,-1.3640312269977481e-05,-1.5579126766140927e-05,0.49730066445182725,0.0018290702956662947,contaminated_retrospective,etf_execution_next_vwap_10m,-0.1364031226997748,-0.15579126766140927,index_lead_etf_3m
3,5942,1.625186981651413e-05,1.3913255922481937e-05,0.504039044092898,0.0017829012639567416,contaminated_retrospective,etf_execution_next_vwap_10m,0.1625186981651413,0.13913255922481937,index_lead_etf_3m
4,6205,1.6029382561233724e-05,3.024060851197774e-05,0.5091055600322321,0.0017456288718304869,contaminated_retrospective,etf_execution_next_vwap_10m,0.16029382561233724,0.3024060851197774,index_lead_etf_3m
5,6536,3.4921272654381304e-05,3.442042118528832e-05,0.5120869033047736,0.001733003988568756,contaminated_retrospective,etf_execution_next_vwap_10m,0.349212726543813,0.3442042118528832,index_lead_etf_3m
6,6365,4.1279821909599925e-05,6.876168986802433e-05,0.5205027494108405,0.0017227559927491102,contaminated_retrospective,etf_execution_next_vwap_10m,0.41279821909599923,0.6876168986802433,index_lead_etf_3m
7,6342,2.0412282892777248e-05,3.0395952755890576e-05,0.5097760958688111,0.001717378350710242,contaminated_retrospective,etf_execution_next_vwap_10m,0.20412282892777248,0.30395952755890576,index_lead_etf_3m
8,5661,4.3258000566582925e-05,3.505154052052539e-05,0.5129835718071012,0.0017772638675797089,contaminated_retrospective,etf_execution_next_vwap_10m,0.43258000566582927,0.3505154052052539,index_lead_etf_3m
