ts_code,stockName,infoCode,publishDate,orgCode,orgName,orgSName,title,attachPages,source_raw_path,directory_retrieved_at
601288.SH,农业银行,AP201910281369866604,2019-10-28 00:00:00.000,80000187,万联证券股份有限公司,万联证券,点评报告：负债端结构进一步优化,4,data/raw/510300_forward_eps_history_directory_v1/601288_2019_0001.json,2026-09-06T21:20:06.819604+08:00
601288.SH,农业银行,AP201910281369914798,2019-10-28 00:00:00.000,80027629,CMB International Securities Limited,招银国际,NIM and asset quality outshine weak topline growth,4,data/raw/510300_forward_eps_history_directory_v1/601288_2019_0001.json,2026-09-06T21:20:06.819604+08:00
601288.SH,农业银行,AP202003311377263422,2020-03-31 00:00:00.000,80000038,民生证券股份有限公司,民生证券,农业银行2019年业绩点评：不良率持续改善，存款利率率先回落,4,data/raw/510300_forward_eps_history_directory_v1/601288_2020_0001.json,2026-09-06T21:20:01.803174+08:00
601288.SH,农业银行,AP202003311377266856,2020-03-31 00:00:00.000,80000200,中银证券,中银证券,下半年息差走阔，资产质量表现优异,6,data/raw/510300_forward_eps_history_directory_v1/601288_2020_0001.json,2026-09-06T21:20:01.803174+08:00
601288.SH,农业银行,AP202009021406218709,2020-09-02 00:00:00.000,80000200,中银国际证券股份有限公司,中银证券,2季度息差环比下行，存贷增长良好,6,data/raw/510300_forward_eps_history_directory_v1/601288_2020_0001.json,2026-09-06T21:20:01.803174+08:00
601288.SH,农业银行,AP202011011425470314,2020-11-02 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2020年三季报点评：拨备雄厚，低估值配置性价比高,5,data/raw/510300_forward_eps_history_directory_v1/601288_2020_0001.json,2026-09-06T21:20:01.803174+08:00
601288.SH,农业银行,AP202011061427159936,2020-11-06 00:00:00.000,80000200,中银国际证券股份有限公司,中银证券,营收稳健增长，息差环比上行,6,data/raw/510300_forward_eps_history_directory_v1/601288_2020_0001.json,2026-09-06T21:20:01.803174+08:00
601288.SH,农业银行,AP202103311479252197,2021-03-31 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2020年年报点评：净息差因何领跑国有大行？,7,data/raw/510300_forward_eps_history_directory_v1/601288_2021_0001.json,2026-09-06T21:20:02.733679+08:00
601288.SH,农业银行,AP202104301488768653,2021-04-30 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2021年一季报点评：不良率下行&拨备覆盖率回升,6,data/raw/510300_forward_eps_history_directory_v1/601288_2021_0001.json,2026-09-06T21:20:02.733679+08:00
601288.SH,农业银行,AP202110291525744523,2021-10-29 00:00:00.000,80000134,华金证券股份有限公司,华金证券,业绩稳健增长，资产质量持续改善,4,data/raw/510300_forward_eps_history_directory_v1/601288_2021_0001.json,2026-09-06T21:20:02.733679+08:00
601288.SH,农业银行,AP202111021526652230,2021-11-02 00:00:00.000,80000200,中银国际证券股份有限公司,中银证券,业绩增长好于预期,6,data/raw/510300_forward_eps_history_directory_v1/601288_2021_0001.json,2026-09-06T21:20:02.733679+08:00
601288.SH,农业银行,AP202203311556319114,2022-03-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,净息差企稳，拨备覆盖率提升至300%,5,data/raw/510300_forward_eps_history_directory_v1/601288_2022_0001.json,2026-09-06T21:20:04.357580+08:00
601288.SH,农业银行,AP202204021556732712,2022-04-02 00:00:00.000,80000038,民生证券股份有限公司,民生证券,2021年报详解：县域特色凸显，息差边际改善,11,data/raw/510300_forward_eps_history_directory_v1/601288_2022_0001.json,2026-09-06T21:20:04.357580+08:00
601288.SH,农业银行,AP202204061557598776,2022-04-06 00:00:00.000,80000200,中银国际证券股份有限公司,中银证券,收入增长较快，县域优势进一步提升,7,data/raw/510300_forward_eps_history_directory_v1/601288_2022_0001.json,2026-09-06T21:20:04.357580+08:00
601288.SH,农业银行,AP202205191566532707,2022-05-19 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022年一季报点评：资产质量向好，拨备覆盖率回升,5,data/raw/510300_forward_eps_history_directory_v1/601288_2022_0001.json,2026-09-06T21:20:04.357580+08:00
601288.SH,农业银行,AP202205191566542428,2022-05-19 00:00:00.000,80000200,中银国际证券股份有限公司,中银证券,1季报息费收入表现较好，县域优势持续提升,7,data/raw/510300_forward_eps_history_directory_v1/601288_2022_0001.json,2026-09-06T21:20:04.357580+08:00
601288.SH,农业银行,AP202208311577871965,2022-08-31 00:00:00.000,80000038,民生证券股份有限公司,民生证券,2022年中报点评：扩表强劲营收稳，县域金融创新高,6,data/raw/510300_forward_eps_history_directory_v1/601288_2022_0001.json,2026-09-06T21:20:04.357580+08:00
601288.SH,农业银行,AP202208311577875369,2022-08-31 00:00:00.000,80000200,中银国际证券股份有限公司,中银证券,县域优势继续提升，资产质量平稳,7,data/raw/510300_forward_eps_history_directory_v1/601288_2022_0001.json,2026-09-06T21:20:04.357580+08:00
601288.SH,农业银行,AP202208311577891872,2022-08-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022半年报点评：县域金融增长较快，资产质量稳中向好,5,data/raw/510300_forward_eps_history_directory_v1/601288_2022_0001.json,2026-09-06T21:20:04.357580+08:00
601288.SH,农业银行,AP202211011579719503,2022-11-01 00:00:00.000,80000038,民生证券股份有限公司,民生证券,2022年三季报点评：利润增速再提升，县域金融创新高,6,data/raw/510300_forward_eps_history_directory_v1/601288_2022_0001.json,2026-09-06T21:20:04.357580+08:00
601288.SH,农业银行,AP202303311584750248,2023-03-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,净利润增速回升，资产质量稳定,4,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202303311584757414,2023-03-31 00:00:00.000,80000200,中银国际证券股份有限公司,中银证券,业绩和业务均积极，核心推荐公司,7,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202304031585032494,2023-04-03 00:00:00.000,80000038,民生证券股份有限公司,民生证券,2022年年报点评：县域金融创新高，经营稳健向好,5,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202305031586217898,2023-05-03 00:00:00.000,80000200,中银国际证券股份有限公司,中银证券,业绩和业务均积极，核心推荐公司,5,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202305041586231465,2023-05-04 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2023年一季报点评：规模扩张提速，营收正增长,4,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202305231587077229,2023-05-23 00:00:00.000,80000007,国信证券股份有限公司,国信证券,助力乡村振兴，推进普惠金融,9,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202308301596815462,2023-08-30 00:00:00.000,80000038,民生证券股份有限公司,民生证券,2023年中报点评：盈利增长提速，深耕县域金融,7,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202308301596824466,2023-08-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2023年中报点评：资产增长较快，息差继续承压,4,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202308301596851674,2023-08-30 00:00:00.000,80092742,信达证券股份有限公司,信达证券,县域金融贡献提升，业绩增速稳中向好,6,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202309011597327352,2023-09-01 00:00:00.000,80000200,中银国际证券股份有限公司,中银证券,县域金融优势持续，核心推荐公司,8,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202309061597738243,2023-09-06 00:00:00.000,80000187,万联证券股份有限公司,万联证券,点评报告：资产质量保持稳健,3,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202310291605637610,2023-10-29 00:00:00.000,80000038,民生证券股份有限公司,民生证券,2023年三季报点评：盈利稳步向好，有力服务实体,6,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202310291605638191,2023-10-30 00:00:00.000,80092742,信达证券股份有限公司,信达证券,利润增速提升，县域和重点领域业务蓬勃发展,6,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202310301605950402,2023-10-30 00:00:00.000,80000200,中银国际证券股份有限公司,中银证券,稳中有“进”，迈上新台阶,6,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202312281615165142,2023-12-28 00:00:00.000,80092742,信达证券股份有限公司,信达证券,公司深度报告：县域优势突出的国有大行，基本面稳中向好,37,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202403291629025563,2024-03-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2023年报点评：规模扩张较快，资产质量稳定,4,data/raw/510300_forward_eps_history_directory_v1/601288_2024_0001.json,2026-09-06T21:20:06.351131+08:00
601288.SH,农业银行,AP202403291629047456,2024-03-29 00:00:00.000,80092742,信达证券股份有限公司,信达证券,利润增速排名大行第一，县域金融增量扩面,7,data/raw/510300_forward_eps_history_directory_v1/601288_2024_0001.json,2026-09-06T21:20:06.351131+08:00
601288.SH,农业银行,AP202403291629097623,2024-03-29 00:00:00.000,80000038,民生证券股份有限公司,民生证券,2023年年报点评：深耕县域金融，业绩表现良好,6,data/raw/510300_forward_eps_history_directory_v1/601288_2024_0001.json,2026-09-06T21:20:06.351131+08:00
601288.SH,农业银行,AP202404011629211733,2024-04-01 00:00:00.000,80000187,万联证券股份有限公司,万联证券,点评报告：规模稳步扩张，资产质量保持稳健,3,data/raw/510300_forward_eps_history_directory_v1/601288_2024_0001.json,2026-09-06T21:20:06.351131+08:00
601288.SH,农业银行,AP202404301632056743,2024-04-30 00:00:00.000,80092742,信达证券股份有限公司,信达证券,基本面稳健，县域和重点领域表现亮眼,7,data/raw/510300_forward_eps_history_directory_v1/601288_2024_0001.json,2026-09-06T21:20:06.351131+08:00
601288.SH,农业银行,AP202405051632444762,2024-05-05 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2024年一季报点评：业绩微降，关注中期分红安排,4,data/raw/510300_forward_eps_history_directory_v1/601288_2024_0001.json,2026-09-06T21:20:06.351131+08:00
601288.SH,农业银行,AP202408311639676374,2024-08-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2024年半年报点评：净息差企稳回升，业绩增速转正,4,data/raw/510300_forward_eps_history_directory_v1/601288_2024_0001.json,2026-09-06T21:20:06.351131+08:00
601288.SH,农业银行,AP202409101639809204,2024-09-10 00:00:00.000,80000064,华安证券股份有限公司,华安证券,三农好风凭借力，扎根县域入青云,32,data/raw/510300_forward_eps_history_directory_v1/601288_2024_0001.json,2026-09-06T21:20:06.351131+08:00
601288.SH,农业银行,AP202410311640632865,2024-10-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2024年三季报点评：营收和净利润增速提升,4,data/raw/510300_forward_eps_history_directory_v1/601288_2024_0001.json,2026-09-06T21:20:06.351131+08:00
601288.SH,农业银行,AP202411011640663028,2024-11-01 00:00:00.000,80000064,华安证券股份有限公司,华安证券,业绩领跑大行，息差环比企稳,5,data/raw/510300_forward_eps_history_directory_v1/601288_2024_0001.json,2026-09-06T21:20:06.351131+08:00
601288.SH,农业银行,AP202504011649922411,2025-04-01 00:00:00.000,80000064,华安证券股份有限公司,华安证券,业绩增速领跑大行，不良关注率双降,5,data/raw/510300_forward_eps_history_directory_v1/601288_2025_0001.json,2026-09-06T21:20:08.338423+08:00
601288.SH,农业银行,AP202505011665739960,2025-05-01 00:00:00.000,80000064,华安证券股份有限公司,华安证券,利润增速持续领跑大行，县域金融战略深化,4,data/raw/510300_forward_eps_history_directory_v1/601288_2025_0001.json,2026-09-06T21:20:08.338423+08:00
601288.SH,农业银行,AP202505031666620202,2025-05-03 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年一季报点评：利润保持增长，息差表现较好,4,data/raw/510300_forward_eps_history_directory_v1/601288_2025_0001.json,2026-09-06T21:20:08.338423+08:00
601288.SH,农业银行,AP202505041667169248,2025-05-05 00:00:00.000,80000049,华鑫证券有限责任公司,华鑫证券,公司事件点评报告：非息收入亮眼，资产质量改善,5,data/raw/510300_forward_eps_history_directory_v1/601288_2025_0001.json,2026-09-06T21:20:08.338423+08:00
601288.SH,农业银行,AP202509011737603570,2025-09-01 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年中报点评：收入利润维持正增长,4,data/raw/510300_forward_eps_history_directory_v1/601288_2025_0001.json,2026-09-06T21:20:08.338423+08:00
601288.SH,农业银行,AP202509021738032717,2025-09-02 00:00:00.000,80000081,东莞证券股份有限公司,东莞证券,2025年半年报点评：净利润增速领跑国有行，其他非息表现亮眼,4,data/raw/510300_forward_eps_history_directory_v1/601288_2025_0001.json,2026-09-06T21:20:08.338423+08:00
601288.SH,农业银行,AP202509051739092062,2025-09-05 00:00:00.000,80000187,万联证券股份有限公司,万联证券,点评报告：资产增速保持高位，中收增速回暖,3,data/raw/510300_forward_eps_history_directory_v1/601288_2025_0001.json,2026-09-06T21:20:08.338423+08:00
601288.SH,农业银行,AP202510311772414402,2025-10-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年三季报点评：收入利润继续保持正增长,4,data/raw/510300_forward_eps_history_directory_v1/601288_2025_0001.json,2026-09-06T21:20:08.338423+08:00
601288.SH,农业银行,AP202512071795645640,2025-12-07 00:00:00.000,80050806,太平洋证券股份有限公司,太平洋,农业银行2025年三季度点评：县域金融发力，存贷规模扩张,3,data/raw/510300_forward_eps_history_directory_v1/601288_2025_0001.json,2026-09-06T21:20:08.338423+08:00
601288.SH,农业银行,AP202604291821727706,2026-04-29 00:00:00.000,80050806,太平洋证券股份有限公司,太平洋,农业银行2025年年报点评：县域优势巩固，业绩稳健增长,3,data/raw/510300_forward_eps_history_directory_v1/601288_2026_0001.json,2026-09-06T21:20:08.338892+08:00
601318.SH,中国平安,AP201703230430253415,2017-03-23 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年年报点评：龙头优势稳固，业绩逆势增长,6,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201703240434428408,2017-03-24 00:00:00.000,80050806,太平洋证券股份有限公司,太平洋,净利润逆势增长15%，优质综合金融标的,9,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201703240434848539,2017-03-24 00:00:00.000,80000081,东莞证券股份有限公司,东莞证券,2016年年报点评：综合金融稳健前行,3,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201703290447869504,2017-03-29 00:00:00.000,80000134,华金证券股份有限公司,华金证券,综合金融领跑者,10,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201704280539507306,2017-04-28 00:00:00.000,80000134,华金证券股份有限公司,华金证券,业绩平稳，价值高增长,5,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201705020547894431,2017-05-02 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2017年一季报点评：寿险NBV增长60%超预期,6,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201705030550907995,2017-05-03 00:00:00.000,80000081,东莞证券股份有限公司,东莞证券,2017年一季报点评：新业务价值高增长超预期,3,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201706080633549437,2017-06-08 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,深度报告：价值龙头，王者归来,19,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201706290676888680,2017-06-29 00:00:00.000,10000296,西南证券股份有限公司,西南证券,保险向上通道开启，行业龙头乘风而起,18,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201708180810127564,2017-08-18 00:00:00.000,80050806,太平洋证券股份有限公司,太平洋,业绩依然强势，增长持续可期,4,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201708180811176903,2017-08-18 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2017年中报点评：价值强劲增长，龙头不负众望,5,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201708200816708026,2017-08-20 00:00:00.000,80000119,群益证券,群益证券,半年报点评：保险主业增长强劲，高权益资产比例提升总投资收益率,2,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201708210817896464,2017-08-21 00:00:00.000,80000081,东莞证券股份有限公司,东莞证券,2017年中报点评：业绩高增，估值水平也达到近年高点,3,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201708220819173189,2017-08-22 00:00:00.000,80000038,民生证券股份有限公司,民生证券,2017年中报点评：领航保险与金控，业绩超预期、价值持续高增,4,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201708230822299893,2017-08-23 00:00:00.000,80000080,山西证券股份有限公司,山西证券,中国平安：增持,14,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201710100942111031,2017-10-10 00:00:00.000,10000296,西南证券股份有限公司,西南证券,保险龙头强者恒强，内含价值稳步提升,18,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201710290988938455,2017-10-29 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2017年三季报点评：价值高速增长，金融科技引路,5,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201710300990343243,2017-10-30 00:00:00.000,80050806,太平洋证券股份有限公司,太平洋,队伍规模产能双提升，新单价值超去年全年,4,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201710300990499851,2017-10-30 00:00:00.000,80000080,山西证券股份有限公司,山西证券,行业龙头演绎强者恒强,4,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201710310992033846,2017-10-31 00:00:00.000,80000119,群益证券,群益证券,三季报点评：保险主业增长强劲，投资收益率提升明显,2,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201711231057816095,2017-11-23 00:00:00.000,80000038,民生证券股份有限公司,民生证券,中国平安第三季度报告点评：金融+科技持续发力，保险业务高增抬升龙头价值,4,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201712281070300682,2017-12-28 00:00:00.000,80000119,群益证券,群益证券,保险指标优于同业，金融科技提升估值,2,data/raw/510300_forward_eps_history_directory_v1/601318_2017_0001.json,2026-09-06T21:20:10.134495+08:00
601318.SH,中国平安,AP201802071088650590,2018-02-07 00:00:00.000,80000038,民生证券股份有限公司,民生证券,中国平安公司事件点评：平安好医生完成Pre-IPO轮融资，科技业务发展提速,4,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201802141091890717,2018-02-14 00:00:00.000,80000119,群益证券,群益证券,打破消极预期，演绎强者恒强,3,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201803211107374545,2018-03-21 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2017年年报点评：价值标杆！利润加速+EV高增+分红翻倍,5,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201803211107538874,2018-03-21 00:00:00.000,80000199,爱建证券有限责任公司,爱建证券,业务结构优化，金融科技发力，业绩表现亮眼,3,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201803221108127161,2018-03-22 00:00:00.000,80000119,群益证券(香港)有限公司,群益证券,年报点评：寿险及产险市场份额提升，科技资产逐渐显性化,3,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201803221108418610,2018-03-22 00:00:00.000,80000038,民生证券股份有限公司,民生证券,中国平安2017年业绩快报点评：业绩、价值增长强劲，“金融+科技”优势凸显,5,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201803231108973341,2018-03-23 00:00:00.000,10000296,西南证券股份有限公司,西南证券,金控龙头再创佳绩，金融科技抬升估值,6,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201804131122641104,2018-04-13 00:00:00.000,80000197,中航证券,中航证券,2017年年报点评：主营业务强劲，科技板块助力业绩长期增长,3,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201804301133631278,2018-05-01 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2018年一季报点评：NBV优于行业，龙头效应强化,6,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201805011134346745,2018-05-01 00:00:00.000,80000038,民生证券股份有限公司,民生证券,中国平安2018年一季度业绩点评：短期扰动逐步减弱，稳健经营、长线可期,4,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201808221181474752,2018-08-22 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2018年中报点评：NBV反转！盈利及EV增速超预期,6,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201808221181509984,2018-08-22 00:00:00.000,80000187,万联证券股份有限公司,万联证券,点评报告：寿险利润加速释放，长期价值持续高增长,4,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201808221181575774,2018-08-22 00:00:00.000,80000199,爱建证券有限责任公司,爱建证券,2018半年报点评：NBV扭转实现正增长，业绩增速超预期,3,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201808231181909884,2018-08-23 00:00:00.000,80000119,群益证券,群益证券,半年报点评：寿险边际改善，产险稳中有进，内含价值稳健增长,5,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201808271183093376,2018-08-27 00:00:00.000,80000038,民生证券股份有限公司,民生证券,中国平安2018年中报点评：二季度NBV增速超预期，“金融+科技”持续赋能,6,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201810301224537267,2018-10-30 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2018年三季报点评：投资扰动无忧，寿险强势领跑,6,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201810301225108571,2018-10-30 00:00:00.000,80000199,爱建证券有限责任公司,爱建证券,2018三季报点评：NBV增速持续改善，业绩基本符合预期,3,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201810311228320034,2018-10-31 00:00:00.000,80000119,群益证券(香港)有限公司,群益证券,三季报点评：核心指标继续向好，短期利润波动不足为虑,3,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201811041235045126,2018-11-04 00:00:00.000,80000187,万联证券股份有限公司,万联证券,点评报告：业绩稳定释放，NBV增速如期改善,4,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201811051235699636,2018-11-05 00:00:00.000,80000038,民生证券股份有限公司,民生证券,三季度报告点评：双轮驱动成效显著，助力寿险新业务价值增长,4,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201812181271423268,2018-12-18 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,联席CEO登场，卓越管理机制是长期价值源泉,3,data/raw/510300_forward_eps_history_directory_v1/601318_2018_0001.json,2026-09-06T21:20:10.830859+08:00
601318.SH,中国平安,AP201903131305411265,2019-03-13 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,寿险价值发力，投资波动难阻高增长,6,data/raw/510300_forward_eps_history_directory_v1/601318_2019_0001.json,2026-09-06T21:20:12.189352+08:00
601318.SH,中国平安,AP201903131305528780,2019-03-13 00:00:00.000,80000038,民生证券股份有限公司,民生证券,中国平安2018年报点评：领先的综合金融服务集团，价值稳健实力持续提升,5,data/raw/510300_forward_eps_history_directory_v1/601318_2019_0001.json,2026-09-06T21:20:12.189352+08:00
601318.SH,中国平安,AP201903141305759832,2019-03-14 00:00:00.000,10000296,西南证券股份有限公司,西南证券,2018年年报点评：业绩稳健符合预期，科技赋能打开空间,8,data/raw/510300_forward_eps_history_directory_v1/601318_2019_0001.json,2026-09-06T21:20:12.189352+08:00
601318.SH,中国平安,AP201903141305791038,2019-03-14 00:00:00.000,80000119,群益证券,群益证券,年报点评：金融业务可圈可点，科技方面值得关注,2,data/raw/510300_forward_eps_history_directory_v1/601318_2019_0001.json,2026-09-06T21:20:12.189352+08:00
601318.SH,中国平安,AP201903141305792162,2019-03-14 00:00:00.000,80000200,中银国际证券股份有限公司,中银国际,价值表现好于预期，结构优化推动价值率提升,6,data/raw/510300_forward_eps_history_directory_v1/601318_2019_0001.json,2026-09-06T21:20:12.189352+08:00
601318.SH,中国平安,AP201903151306177815,2019-03-15 00:00:00.000,80000187,万联证券股份有限公司,万联证券,点评报告：寿险利润高增长，集团价值持续快速提升,4,data/raw/510300_forward_eps_history_directory_v1/601318_2019_0001.json,2026-09-06T21:20:12.189352+08:00
